Date,Year,Month,Day,Fert_TP_mg/d,Inflow_TP_mg/d,Fert_TN_mg/d,Inflow_TN_mg/d
5/2/98,1998,5,2,173369.5652,0,0,0
5/3/98,1998,5,3,173369.5652,0,0,0
5/4/98,1998,5,4,173369.5652,0.006313776,0,0.040784439
5/5/98,1998,5,5,173369.5652,0,0,0
5/6/98,1998,5,6,173369.5652,0,0,0
5/7/98,1998,5,7,173369.5652,0,0,0
5/8/98,1998,5,8,173369.5652,0,0,0
5/9/98,1998,5,9,173369.5652,0,0,0
5/10/98,1998,5,10,173369.5652,0,0,0
5/11/98,1998,5,11,173369.5652,0.00159177,0,0.007313763
5/12/98,1998,5,12,173369.5652,0.002855953,0,0.011780806
5/13/98,1998,5,13,173369.5652,0.004561272,0,0.016716825
5/14/98,1998,5,14,173369.5652,0.000965251,0,0.003102592
5/15/98,1998,5,15,173369.5652,0.000511483,0,0.001580116
5/16/98,1998,5,16,173369.5652,0.00430839,0,0.01271461
5/17/98,1998,5,17,173369.5652,0.004222379,0,0.011812607
5/18/98,1998,5,18,173369.5652,0,0,0
5/19/98,1998,5,19,173369.5652,0,0,0
5/20/98,1998,5,20,173369.5652,0,0,0
5/21/98,1998,5,21,173369.5652,0,0,0
5/22/98,1998,5,22,173369.5652,0,0,0
5/23/98,1998,5,23,173369.5652,0,0,0
5/24/98,1998,5,24,173369.5652,0,0,0
5/25/98,1998,5,25,173369.5652,0,0,0
5/26/98,1998,5,26,173369.5652,0.006997085,0,0.013119534
5/27/98,1998,5,27,173369.5652,0.000976255,0,0.001814946
5/28/98,1998,5,28,173369.5652,0.00132736,0,0.00244732
5/29/98,1998,5,29,173369.5652,0,0,0
5/30/98,1998,5,30,173369.5652,0.033041788,0,0.068837059
5/31/98,1998,5,31,173369.5652,0.023566569,0,0.052356657
6/1/98,1998,6,1,173369.5652,0.003887269,0,0.009232264
6/2/98,1998,6,2,173369.5652,0.033819242,0,0.086103013
6/3/98,1998,6,3,173369.5652,0.002951445,0,0.008080481
6/4/98,1998,6,4,173369.5652,0,0,0
6/5/98,1998,6,5,173369.5652,0.026239067,0,0.07361516
6/6/98,1998,6,6,173369.5652,0,0,0
6/7/98,1998,6,7,173369.5652,0,0,0
6/8/98,1998,6,8,173369.5652,0,0,0
6/9/98,1998,6,9,173369.5652,0,0,0
6/10/98,1998,6,10,173369.5652,0.005305597,0,0.01187193
6/11/98,1998,6,11,173369.5652,0,0,0
6/12/98,1998,6,12,173369.5652,0,0,0
6/13/98,1998,6,13,173369.5652,0,0,0
6/14/98,1998,6,14,173369.5652,0,0,0
6/15/98,1998,6,15,173369.5652,0,0,0
6/16/98,1998,6,16,173369.5652,0.006195335,0,0.010058309
6/17/98,1998,6,17,173369.5652,0,0,0
6/18/98,1998,6,18,173369.5652,0.004349281,0,0.006356641
6/19/98,1998,6,19,173369.5652,0.00277879,0,0.004175777
6/20/98,1998,6,20,173369.5652,0.134110787,0,0.206997085
6/21/98,1998,6,21,173369.5652,0.0898931,0,0.142371234
6/22/98,1998,6,22,173369.5652,0.067784257,0,0.110058309
6/23/98,1998,6,23,173369.5652,0,0,0
6/24/98,1998,6,24,173369.5652,0.011915325,0,0.020281404
6/25/98,1998,6,25,173369.5652,0,0,0
6/26/98,1998,6,26,173369.5652,0.022513767,0,0.039196631
6/27/98,1998,6,27,173369.5652,0.002648202,0,0.004611273
6/28/98,1998,6,28,173369.5652,0.000940128,0,0.001637301
6/29/98,1998,6,29,173369.5652,0.00453804,0,0.007904692
6/30/98,1998,6,30,173369.5652,0,0,0
7/1/98,1998,7,1,173369.5652,0,0,0
7/2/98,1998,7,2,173369.5652,0.003720238,0,0.006483844
7/3/98,1998,7,3,173369.5652,0,0,0
7/4/98,1998,7,4,173369.5652,0,0,0
7/5/98,1998,7,5,173369.5652,0.022222222,0,0.034750567
7/6/98,1998,7,6,173369.5652,0,0,0
7/7/98,1998,7,7,173369.5652,0,0,0
7/8/98,1998,7,8,173369.5652,0,0,0
7/9/98,1998,7,9,173369.5652,0,0,0
7/10/98,1998,7,10,173369.5652,0.14688507,0,0.207371106
7/11/98,1998,7,11,173369.5652,0,0,0
7/12/98,1998,7,12,173369.5652,0.004532435,0,0.006247355
7/13/98,1998,7,13,173369.5652,0,0,0
7/14/98,1998,7,14,173369.5652,0.07612782,0,0.102477175
7/15/98,1998,7,15,173369.5652,0,0,0
7/16/98,1998,7,16,173369.5652,0,0,0
7/17/98,1998,7,17,173369.5652,0,0,0
7/18/98,1998,7,18,173369.5652,0.007164828,0,0.009206254
7/19/98,1998,7,19,173369.5652,0,0,0
7/20/98,1998,7,20,173369.5652,0.008906194,0,0.011184956
7/21/98,1998,7,21,173369.5652,0.017016225,0,0.02112895
7/22/98,1998,7,22,173369.5652,0.007408944,0,0.009096402
7/23/98,1998,7,23,173369.5652,0,0,0
7/24/98,1998,7,24,173369.5652,0,0,0
7/25/98,1998,7,25,173369.5652,0.055674902,0,0.066102757
7/26/98,1998,7,26,173369.5652,0,0,0
7/27/98,1998,7,27,173369.5652,0.056569996,0,0.065699964
7/28/98,1998,7,28,173369.5652,0.171052632,0,0.196495704
7/29/98,1998,7,29,173369.5652,0.017239527,0,0.019589151
7/30/98,1998,7,30,173369.5652,0,0,0
7/31/98,1998,7,31,173369.5652,0,0,0
8/1/98,1998,8,1,173369.5652,0.014113856,0,0.015526316
8/2/98,1998,8,2,173369.5652,0,0,0
8/3/98,1998,8,3,173369.5652,0,0,0
8/4/98,1998,8,4,173369.5652,0,0,0
8/5/98,1998,8,5,173369.5652,0,0,0
8/6/98,1998,8,6,173369.5652,0,0,0
8/7/98,1998,8,7,173369.5652,0,0,0
8/8/98,1998,8,8,173369.5652,0,0,0
8/9/98,1998,8,9,173369.5652,0,0,0
8/10/98,1998,8,10,173369.5652,0,0,0
8/11/98,1998,8,11,173369.5652,0,0,0
8/12/98,1998,8,12,173369.5652,0.063730755,0,0.062477623
8/13/98,1998,8,13,173369.5652,0,0,0
8/14/98,1998,8,14,173369.5652,0,0,0
8/15/98,1998,8,15,173369.5652,0.097610097,0,0.09281015
8/16/98,1998,8,16,173369.5652,0,0,0
8/17/98,1998,8,17,173369.5652,0,0,0
8/18/98,1998,8,18,173369.5652,0.004981203,0,0.004595193
8/19/98,1998,8,19,173369.5652,0.100295381,0,0.091601772
8/20/98,1998,8,20,173369.5652,0,0,0
8/21/98,1998,8,21,173369.5652,0.067758682,0,0.060665055
8/22/98,1998,8,22,173369.5652,0.04547082,0,0.040309106
8/23/98,1998,8,23,173369.5652,0.205961332,0,0.180786788
8/24/98,1998,8,24,173369.5652,0.007538326,0,0.006552095
8/25/98,1998,8,25,173369.5652,0.008345865,0,0.007183136
8/26/98,1998,8,26,173369.5652,0.011052066,0,0.009419696
8/27/98,1998,8,27,173369.5652,0.000889819,0,0.000751032
8/28/98,1998,8,28,173369.5652,0.04726101,0,0.039503521
8/29/98,1998,8,29,173369.5652,0,0,0
8/30/98,1998,8,30,173369.5652,0,0,0
8/31/98,1998,8,31,173369.5652,0,0,0
9/1/98,1998,9,1,173369.5652,0,0,0
9/2/98,1998,9,2,173369.5652,0,0,0
9/3/98,1998,9,3,173369.5652,0,0,0
9/4/98,1998,9,4,173369.5652,0,0,0
9/5/98,1998,9,5,173369.5652,0,0,0
9/6/98,1998,9,6,173369.5652,0,0,0
9/7/98,1998,9,7,173369.5652,0,0,0
9/8/98,1998,9,8,173369.5652,0,0,0
9/9/98,1998,9,9,173369.5652,0,0,0
9/10/98,1998,9,10,173369.5652,0,0,0
9/11/98,1998,9,11,173369.5652,0,0,0
9/12/98,1998,9,12,173369.5652,0.465628357,0,0.337406015
9/13/98,1998,9,13,173369.5652,0,0,0
9/14/98,1998,9,14,173369.5652,0,0,0
9/15/98,1998,9,15,173369.5652,0.016917293,0,0.011920746
9/16/98,1998,9,16,173369.5652,0,0,0
9/17/98,1998,9,17,173369.5652,0,0,0
9/18/98,1998,9,18,173369.5652,0.001016329,0,0.000696531
9/19/98,1998,9,19,173369.5652,0.003485074,0,0.002366528
9/20/98,1998,9,20,173369.5652,0.034793617,0,0.023409928
9/21/98,1998,9,21,173369.5652,0,0,0
9/22/98,1998,9,22,173369.5652,0,0,0
9/23/98,1998,9,23,173369.5652,0.048819528,0,0.040016006
9/24/98,1998,9,24,173369.5652,0.030462185,0,0.027310924
9/25/98,1998,9,25,173369.5652,0.486594638,0,0.473789516
9/26/98,1998,9,26,173369.5652,0.02024143,0,0.021275177
9/27/98,1998,9,27,173369.5652,0,0,0
9/28/98,1998,9,28,173369.5652,0.121048419,0,0.146058423
9/29/98,1998,9,29,173369.5652,0.048339336,0,0.062104842
9/30/98,1998,9,30,173369.5652,0,0,0
10/1/98,1998,10,1,173369.5652,0,0,0
10/2/98,1998,10,2,173369.5652,0,0,0
10/3/98,1998,10,3,173369.5652,0,0,0
10/4/98,1998,10,4,173369.5652,0,0,0
10/5/98,1998,10,5,173369.5652,0.001899172,0,0.003341019
10/6/98,1998,10,6,173369.5652,0.00487542,0,0.008966852
10/7/98,1998,10,7,173369.5652,0,0,0
10/8/98,1998,10,8,173369.5652,0,0,0
10/9/98,1998,10,9,173369.5652,0,0,0
10/10/98,1998,10,10,173369.5652,0.083187561,0,0.344023324
10/11/98,1998,10,11,173369.5652,0.004705018,0,0.025658347
10/12/98,1998,10,12,173369.5652,0.012265005,0,0.08578801
10/13/98,1998,10,13,173369.5652,0,0,0
10/14/98,1998,10,14,173369.5652,0.015549077,0,0.171346734
10/15/98,1998,10,15,173369.5652,0.033163265,0,0.454931973
10/16/98,1998,10,16,173369.5652,0.00153824,0,0.01993638
10/17/98,1998,10,17,173369.5652,0.001268502,0,0.015474322
10/18/98,1998,10,18,173369.5652,0.009745168,0,0.111417054
10/19/98,1998,10,19,173369.5652,0.032798834,0,0.34973275
10/20/98,1998,10,20,173369.5652,0,0,0
10/21/98,1998,10,21,173369.5652,0,0,0
10/22/98,1998,10,22,173369.5652,0,0,0
10/23/98,1998,10,23,173369.5652,0,0,0
10/24/98,1998,10,24,173369.5652,0,0,0
10/25/98,1998,10,25,173369.5652,0,0,0
10/26/98,1998,10,26,173369.5652,0,0,0
10/27/98,1998,10,27,173369.5652,0,0,0
10/28/98,1998,10,28,173369.5652,0,0,0
10/29/98,1998,10,29,173369.5652,0.012755102,0,0.034693878
10/30/98,1998,10,30,173369.5652,0.127611759,0,0.347147022
10/31/98,1998,10,31,173369.5652,0.127672498,0,0.347355269
5/1/99,1999,5,1,133152.1739,0,0,0
5/2/99,1999,5,2,133152.1739,0,0,0
5/3/99,1999,5,3,133152.1739,0.004958871,0,0.013774023
5/4/99,1999,5,4,133152.1739,0,0,0
5/5/99,1999,5,5,133152.1739,0.138969874,0,0.38608913
5/6/99,1999,5,6,133152.1739,0.000952264,0,0.002645872
5/7/99,1999,5,7,133152.1739,0.014641195,0,0.040684802
5/8/99,1999,5,8,133152.1739,0,0,0
5/9/99,1999,5,9,133152.1739,0,0,0
5/10/99,1999,5,10,133152.1739,0.001610099,0,0.004475496
5/11/99,1999,5,11,133152.1739,0.001379548,0,0.003835036
5/12/99,1999,5,12,133152.1739,0.019913578,0,0.055363837
5/13/99,1999,5,13,133152.1739,0,0,0
5/14/99,1999,5,14,133152.1739,0,0,0
5/15/99,1999,5,15,133152.1739,0,0,0
5/16/99,1999,5,16,133152.1739,0,0,0
5/17/99,1999,5,17,133152.1739,0,0,0
5/18/99,1999,5,18,133152.1739,0.058794947,0,0.244897959
5/19/99,1999,5,19,133152.1739,0.005805985,0,0.026164312
5/20/99,1999,5,20,133152.1739,0,0,0
5/21/99,1999,5,21,133152.1739,0.007705123,0,0.036824934
5/22/99,1999,5,22,133152.1739,0.000855199,0,0.004003887
5/23/99,1999,5,23,133152.1739,0.105928086,0,0.485422741
5/24/99,1999,5,24,133152.1739,0,0,0
5/25/99,1999,5,25,133152.1739,0,0,0
5/26/99,1999,5,26,133152.1739,0,0,0
5/27/99,1999,5,27,133152.1739,0,0,0
5/28/99,1999,5,28,133152.1739,0,0,0
5/29/99,1999,5,29,133152.1739,0,0,0
5/30/99,1999,5,30,133152.1739,0.000637755,0,0.002802336
5/31/99,1999,5,31,133152.1739,0,0,0
6/1/99,1999,6,1,133152.1739,0.009353741,0,0.042647828
6/2/99,1999,6,2,133152.1739,0,0,0
6/3/99,1999,6,3,133152.1739,0.001767702,0,0.007261563
6/4/99,1999,6,4,133152.1739,0,0,0
6/5/99,1999,6,5,133152.1739,0,0,0
6/6/99,1999,6,6,133152.1739,0.002691934,0,0.008089258
6/7/99,1999,6,7,133152.1739,0.048428895,0,0.132964541
6/8/99,1999,6,8,133152.1739,0.002437136,0,0.006145693
6/9/99,1999,6,9,133152.1739,0.002710027,0,0.006304961
6/10/99,1999,6,10,133152.1739,0,0,0
6/11/99,1999,6,11,133152.1739,0,0,0
6/12/99,1999,6,12,133152.1739,0,0,0
6/13/99,1999,6,13,133152.1739,0,0,0
6/14/99,1999,6,14,133152.1739,0.024659864,0,0.098153547
6/15/99,1999,6,15,133152.1739,0,0,0
6/16/99,1999,6,16,133152.1739,0,0,0
6/17/99,1999,6,17,133152.1739,0,0,0
6/18/99,1999,6,18,133152.1739,0,0,0
6/19/99,1999,6,19,133152.1739,0,0,0
6/20/99,1999,6,20,133152.1739,0.063168124,0,0.380952381
6/21/99,1999,6,21,133152.1739,0,0,0
6/22/99,1999,6,22,133152.1739,0.004528255,0,0.028079317
6/23/99,1999,6,23,133152.1739,0.012471655,0,0.078231293
6/24/99,1999,6,24,133152.1739,0,0,0
6/25/99,1999,6,25,133152.1739,0.000431332,0,0.002005253
6/26/99,1999,6,26,133152.1739,0,0,0
6/27/99,1999,6,27,133152.1739,0,0,0
6/28/99,1999,6,28,133152.1739,0,0,0
6/29/99,1999,6,29,133152.1739,0.001768707,0,0.003362488
6/30/99,1999,6,30,133152.1739,0.034013605,0,0.044217687
7/1/99,1999,7,1,133152.1739,0,0,0
7/2/99,1999,7,2,133152.1739,0.005992873,0,0.006802721
7/3/99,1999,7,3,133152.1739,0.049238743,0,0.052154195
7/4/99,1999,7,4,133152.1739,0.002314557,0,0.002284883
7/5/99,1999,7,5,133152.1739,0.051830256,0,0.047619048
7/6/99,1999,7,6,133152.1739,0.017708671,0,0.015117158
7/7/99,1999,7,7,133152.1739,0,0,0
7/8/99,1999,7,8,133152.1739,0.00327213,0,0.003442714
7/9/99,1999,7,9,133152.1739,0,0,0
7/10/99,1999,7,10,133152.1739,0,0,0
7/11/99,1999,7,11,133152.1739,0,0,0
7/12/99,1999,7,12,133152.1739,0.004828717,0,0.012167962
7/13/99,1999,7,13,133152.1739,0,0,0
7/14/99,1999,7,14,133152.1739,0,0,0
7/15/99,1999,7,15,133152.1739,0.000401809,0,0.001554285
7/16/99,1999,7,16,133152.1739,0.018221574,0,0.074052478
7/17/99,1999,7,17,133152.1739,0,0,0
7/18/99,1999,7,18,133152.1739,0,0,0
7/19/99,1999,7,19,133152.1739,0,0,0
7/20/99,1999,7,20,133152.1739,0,0,0
7/21/99,1999,7,21,133152.1739,0,0,0
7/22/99,1999,7,22,133152.1739,0,0,0
7/23/99,1999,7,23,133152.1739,0.001292075,0,0.006394116
7/24/99,1999,7,24,133152.1739,0,0,0
7/25/99,1999,7,25,133152.1739,0.002849192,0,0.013362488
7/26/99,1999,7,26,133152.1739,0,0,0
7/27/99,1999,7,27,133152.1739,0,0,0
7/28/99,1999,7,28,133152.1739,0,0,0
7/29/99,1999,7,29,133152.1739,0,0,0
7/30/99,1999,7,30,133152.1739,0,0,0
7/31/99,1999,7,31,133152.1739,0,0,0
8/1/99,1999,8,1,133152.1739,0,0,0
8/2/99,1999,8,2,133152.1739,0,0,0
8/3/99,1999,8,3,133152.1739,0.003188776,0,0.014370748
8/4/99,1999,8,4,133152.1739,0.046875,0,0.212372449
8/5/99,1999,8,5,133152.1739,0.001258037,0,0.00573106
8/6/99,1999,8,6,133152.1739,0.002311181,0,0.010640153
8/7/99,1999,8,7,133152.1739,0,0,0
8/8/99,1999,8,8,133152.1739,0.017346939,0,0.081632653
8/9/99,1999,8,9,133152.1739,0.00116485,0,0.005544684
8/10/99,1999,8,10,133152.1739,0,0,0
8/11/99,1999,8,11,133152.1739,0,0,0
8/12/99,1999,8,12,133152.1739,0,0,0
8/13/99,1999,8,13,133152.1739,0,0,0
8/14/99,1999,8,14,133152.1739,0,0,0
8/15/99,1999,8,15,133152.1739,0.011661808,0,0.050048591
8/16/99,1999,8,16,133152.1739,0,0,0
8/17/99,1999,8,17,133152.1739,0.003644315,0,0.014896137
8/18/99,1999,8,18,133152.1739,0,0,0
8/19/99,1999,8,19,133152.1739,0,0,0
8/20/99,1999,8,20,133152.1739,0,0,0
8/21/99,1999,8,21,133152.1739,0,0,0
8/22/99,1999,8,22,133152.1739,0,0,0
8/23/99,1999,8,23,133152.1739,0,0,0
8/24/99,1999,8,24,133152.1739,0,0,0
8/25/99,1999,8,25,133152.1739,0,0,0
8/26/99,1999,8,26,133152.1739,0,0,0
8/27/99,1999,8,27,133152.1739,0,0,0
8/28/99,1999,8,28,133152.1739,0,0,0
8/29/99,1999,8,29,133152.1739,0,0,0
8/30/99,1999,8,30,133152.1739,0.01177394,0,0.031060776
8/31/99,1999,8,31,133152.1739,0,0,0
9/1/99,1999,9,1,133152.1739,0.008055854,0,0.023093448
9/2/99,1999,9,2,133152.1739,0.002529402,0,0.007970137
9/3/99,1999,9,3,133152.1739,0.005385488,0,0.018581507
9/4/99,1999,9,4,133152.1739,0.001361362,0,0.00512657
9/5/99,1999,9,5,133152.1739,0.022959184,0,0.094104308
9/6/99,1999,9,6,133152.1739,0,0,0
9/7/99,1999,9,7,133152.1739,0.002602041,0,0.01255102
9/8/99,1999,9,8,133152.1739,0.00450984,0,0.0235362
9/9/99,1999,9,9,133152.1739,0.001943635,0,0.01095994
9/10/99,1999,9,10,133152.1739,0.120748299,0,0.639455782
9/11/99,1999,9,11,133152.1739,0,0,0
9/12/99,1999,9,12,133152.1739,0.000977891,0,0.004478458
9/13/99,1999,9,13,133152.1739,0.003125575,0,0.013145799
9/14/99,1999,9,14,133152.1739,0.056972789,0,0.217687075
9/15/99,1999,9,15,133152.1739,0,0,0
9/16/99,1999,9,16,133152.1739,0,0,0
9/17/99,1999,9,17,133152.1739,0.002244898,0,0.007444121
9/18/99,1999,9,18,133152.1739,0.112244898,0,0.366132167
9/19/99,1999,9,19,133152.1739,0.112244898,0,0.360058309
9/20/99,1999,9,20,133152.1739,0,0,0
9/21/99,1999,9,21,133152.1739,0,0,0
9/22/99,1999,9,22,133152.1739,0,0,0
9/23/99,1999,9,23,133152.1739,0,0,0
9/24/99,1999,9,24,133152.1739,0.053692906,0,0.173590865
9/25/99,1999,9,25,133152.1739,0.001363068,0,0.004543561
9/26/99,1999,9,26,133152.1739,0.00640792,0,0.02203292
9/27/99,1999,9,27,133152.1739,0.009099744,0,0.032290838
9/28/99,1999,9,28,133152.1739,0.097667638,0,0.35787172
9/29/99,1999,9,29,133152.1739,0.031746032,0,0.120181406
9/30/99,1999,9,30,133152.1739,0.004910235,0,0.019410772
10/1/99,1999,10,1,133152.1739,0.009615876,0,0.039691064
10/2/99,1999,10,2,133152.1739,0,0,0
10/3/99,1999,10,3,133152.1739,0,0,0
10/4/99,1999,10,4,133152.1739,0.00712666,0,0.033487204
10/5/99,1999,10,5,133152.1739,0,0,0
10/6/99,1999,10,6,133152.1739,0.009070295,0,0.046485261
10/7/99,1999,10,7,133152.1739,0.028202948,0,0.137188209
10/8/99,1999,10,8,133152.1739,0.007962276,0,0.036796537
10/9/99,1999,10,9,133152.1739,0.005327131,0,0.023409364
10/10/99,1999,10,10,133152.1739,0,0,0
10/11/99,1999,10,11,133152.1739,0.001821011,0,0.007251957
10/12/99,1999,10,12,133152.1739,0,0,0
10/13/99,1999,10,13,133152.1739,0.025616497,0,0.092687075
10/14/99,1999,10,14,133152.1739,0,0,0
10/15/99,1999,10,15,133152.1739,0.005818117,0,0.018677646
10/16/99,1999,10,16,133152.1739,0.001835655,0,0.005488968
10/17/99,1999,10,17,133152.1739,0.040249433,0,0.112244898
10/18/99,1999,10,18,133152.1739,0.002207901,0,0.005748498
10/19/99,1999,10,19,133152.1739,0.043650794,0,0.106198035
10/20/99,1999,10,20,133152.1739,0,0,0
10/21/99,1999,10,21,133152.1739,0.023853697,0,0.057690609
10/22/99,1999,10,22,133152.1739,0,0,0
10/23/99,1999,10,23,133152.1739,0,0,0
10/24/99,1999,10,24,133152.1739,0,0,0
10/25/99,1999,10,25,133152.1739,0,0,0
10/26/99,1999,10,26,133152.1739,0,0,0
10/27/99,1999,10,27,133152.1739,0.008503401,0,0.030328798
10/28/99,1999,10,28,133152.1739,0,0,0
10/29/99,1999,10,29,133152.1739,0,0,0
10/30/99,1999,10,30,133152.1739,0,0,0
10/31/99,1999,10,31,133152.1739,0,0,0
5/1/00,2000,5,1,133152.1739,0,0,0
5/2/00,2000,5,2,133152.1739,0,0,0
5/3/00,2000,5,3,133152.1739,0,0,0
5/4/00,2000,5,4,133152.1739,0,0,0
5/5/00,2000,5,5,133152.1739,0.002101654,0,0.012706709
5/6/00,2000,5,6,133152.1739,0.112244898,0,0.762329932
5/7/00,2000,5,7,133152.1739,0.005012531,0,0.039115646
5/8/00,2000,5,8,133152.1739,0.005587949,0,0.051718902
5/9/00,2000,5,9,133152.1739,0,0,0
5/10/00,2000,5,10,133152.1739,0.007369615,0,0.114299887
5/11/00,2000,5,11,133152.1739,0.000604686,0,0.014814815
5/12/00,2000,5,12,133152.1739,0.002422181,0,0.061276026
5/13/00,2000,5,13,133152.1739,0.002897455,0,0.075711766
5/14/00,2000,5,14,133152.1739,0,0,0
5/15/00,2000,5,15,133152.1739,0,0,0
5/16/00,2000,5,16,133152.1739,0,0,0
5/17/00,2000,5,17,133152.1739,0,0,0
5/18/00,2000,5,18,133152.1739,0,0,0
5/19/00,2000,5,19,133152.1739,0.02079689,0,0.260641399
5/20/00,2000,5,20,133152.1739,0,0,0
5/21/00,2000,5,21,133152.1739,0.008439466,0,0.062349752
5/22/00,2000,5,22,133152.1739,0.001625281,0,0.009701418
5/23/00,2000,5,23,133152.1739,0.018059605,0,0.088840298
5/24/00,2000,5,24,133152.1739,0.020408163,0,0.083900227
5/25/00,2000,5,25,133152.1739,0,0,0
5/26/00,2000,5,26,133152.1739,0,0,0
5/27/00,2000,5,27,133152.1739,0,0,0
5/28/00,2000,5,28,133152.1739,0.116618076,0,0.580174927
5/29/00,2000,5,29,133152.1739,0,0,0
5/30/00,2000,5,30,133152.1739,0,0,0
5/31/00,2000,5,31,133152.1739,0,0,0
6/1/00,2000,6,1,133152.1739,0.002116506,0,0.012600919
6/2/00,2000,6,2,133152.1739,0,0,0
6/3/00,2000,6,3,133152.1739,0.105685131,0,0.690233236
6/4/00,2000,6,4,133152.1739,0,0,0
6/5/00,2000,6,5,133152.1739,0,0,0
6/6/00,2000,6,6,133152.1739,0.011013929,0,0.082523486
6/7/00,2000,6,7,133152.1739,0,0,0
6/8/00,2000,6,8,133152.1739,0,0,0
6/9/00,2000,6,9,133152.1739,0.000575418,0,0.003919947
6/10/00,2000,6,10,133152.1739,0.001208846,0,0.007626396
6/11/00,2000,6,11,133152.1739,0.003698305,0,0.021496959
6/12/00,2000,6,12,133152.1739,0.10058309,0,0.535471331
6/13/00,2000,6,13,133152.1739,0.001089376,0,0.00527446
6/14/00,2000,6,14,133152.1739,0.001097213,0,0.004791164
6/15/00,2000,6,15,133152.1739,0.101615646,0,0.433248299
6/16/00,2000,6,16,133152.1739,0.007783883,0,0.032378336
6/17/00,2000,6,17,133152.1739,0,0,0
6/18/00,2000,6,18,133152.1739,0,0,0
6/19/00,2000,6,19,133152.1739,0.000355569,0,0.001366294
6/20/00,2000,6,20,133152.1739,0.000568513,0,0.002123421
6/21/00,2000,6,21,133152.1739,0.006191539,0,0.022454294
6/22/00,2000,6,22,133152.1739,0.016439909,0,0.057823129
6/23/00,2000,6,23,133152.1739,0.031746032,0,0.11516035
6/24/00,2000,6,24,133152.1739,0.011479592,0,0.043002915
6/25/00,2000,6,25,133152.1739,0.007369615,0,0.028547133
6/26/00,2000,6,26,133152.1739,0.00212585,0,0.008527697
6/27/00,2000,6,27,133152.1739,0.032653061,0,0.135860058
6/28/00,2000,6,28,133152.1739,0.078231293,0,0.33819242
6/29/00,2000,6,29,133152.1739,0.01068999,0,0.048104956
6/30/00,2000,6,30,133152.1739,0.003142898,0,0.01463929
7/1/00,2000,7,1,133152.1739,0,0,0
7/2/00,2000,7,2,133152.1739,0,0,0
7/3/00,2000,7,3,133152.1739,0,0,0
7/4/00,2000,7,4,133152.1739,0.002915452,0,0.015549077
7/5/00,2000,7,5,133152.1739,0,0,0
7/6/00,2000,7,6,133152.1739,0.004001601,0,0.022809124
7/7/00,2000,7,7,133152.1739,0.000618022,0,0.003640956
7/8/00,2000,7,8,133152.1739,0,0,0
7/9/00,2000,7,9,133152.1739,0,0,0
7/10/00,2000,7,10,133152.1739,0,0,0
7/11/00,2000,7,11,133152.1739,0.001469026,0,0.009865076
7/12/00,2000,7,12,133152.1739,0.005183026,0,0.03595724
7/13/00,2000,7,13,133152.1739,0,0,0
7/14/00,2000,7,14,133152.1739,0,0,0
7/15/00,2000,7,15,133152.1739,0,0,0
7/16/00,2000,7,16,133152.1739,0.198250729,0,0.801749271
7/17/00,2000,7,17,133152.1739,0,0,0
7/18/00,2000,7,18,133152.1739,0,0,0
7/19/00,2000,7,19,133152.1739,0.001176191,0,0.003115655
7/20/00,2000,7,20,133152.1739,0,0,0
7/21/00,2000,7,21,133152.1739,0,0,0
7/22/00,2000,7,22,133152.1739,0,0,0
7/23/00,2000,7,23,133152.1739,0.000734862,0,0.002855463
7/24/00,2000,7,24,133152.1739,0.002176871,0,0.01
7/25/00,2000,7,25,133152.1739,0,0,0
7/26/00,2000,7,26,133152.1739,0,0,0
7/27/00,2000,7,27,133152.1739,0,0,0
7/28/00,2000,7,28,133152.1739,0,0,0
7/29/00,2000,7,29,133152.1739,0,0,0
7/30/00,2000,7,30,133152.1739,0,0,0
7/31/00,2000,7,31,133152.1739,0,0,0
8/1/00,2000,8,1,133152.1739,0,0,0
8/2/00,2000,8,2,133152.1739,0,0,0
8/3/00,2000,8,3,133152.1739,0,0,0
8/4/00,2000,8,4,133152.1739,0.002515292,0,0.007310067
8/5/00,2000,8,5,133152.1739,0.001032556,0,0.002547143
8/6/00,2000,8,6,133152.1739,0.217201166,0,0.460641399
8/7/00,2000,8,7,133152.1739,0,0,0
8/8/00,2000,8,8,133152.1739,0.001236444,0,0.001991541
8/9/00,2000,8,9,133152.1739,0,0,0
8/10/00,2000,8,10,133152.1739,0,0,0
8/11/00,2000,8,11,133152.1739,0.005088789,0,0.006855729
8/12/00,2000,8,12,133152.1739,0,0,0
8/13/00,2000,8,13,133152.1739,0,0,0
8/14/00,2000,8,14,133152.1739,0.006261052,0,0.011311316
8/15/00,2000,8,15,133152.1739,0,0,0
8/16/00,2000,8,16,133152.1739,0.002438542,0,0.005992873
8/17/00,2000,8,17,133152.1739,0.034013605,0,0.10430839
8/18/00,2000,8,18,133152.1739,0,0,0
8/19/00,2000,8,19,133152.1739,0.002258046,0,0.009775339
8/20/00,2000,8,20,133152.1739,0.000750175,0,0.004000932
8/21/00,2000,8,21,133152.1739,0,0,0
8/22/00,2000,8,22,133152.1739,0.025915128,0,0.24101069
8/23/00,2000,8,23,133152.1739,0,0,0
8/24/00,2000,8,24,133152.1739,0,0,0
8/25/00,2000,8,25,133152.1739,0,0,0
8/26/00,2000,8,26,133152.1739,0,0,0
8/27/00,2000,8,27,133152.1739,0.037414966,0,0.194120505
