location,sublocation,start_date,manipulation_type,item,item_description,manipulation_method,method_description,percent_purity,specific_gravity,amount,amount_units,corrected_amount,corrected_units,start_time,end_time,end_date,observation
227,LA,09-Jul-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,09-Jul-74,
227,LA,16-Jul-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,16-Jul-74,
227,LA,23-Jul-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,23-Jul-74,
227,LA,30-Jul-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,30-Jul-74,
227,LA,06-Aug-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,06-Aug-74,
227,LA,13-Aug-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,13-Aug-74,
227,LA,20-Aug-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,20-Aug-74,
227,LA,27-Aug-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,27-Aug-74,
227,LA,03-Sep-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,03-Sep-74,
227,LA,10-Sep-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,10-Sep-74,
227,LA,17-Sep-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,17-Sep-74,
227,LA,24-Sep-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,24-Sep-74,
227,LA,01-Oct-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,01-Oct-74,
227,LA,09-Oct-74,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BSD,DISSOLVED SUBSTANCE DRAINS FROM MOVING BOAT,85,1.686,2.5,L,3.58,kg,,,09-Oct-74,
227,LA,13-May-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,13-May-75,
227,LA,20-May-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,20-May-75,
227,LA,27-May-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,27-May-75,
227,LA,03-Jun-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,03-Jun-75,
227,LA,10-Jun-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,10-Jun-75,
227,LA,17-Jun-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,17-Jun-75,
227,LA,24-Jun-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,24-Jun-75,
227,LA,01-Jul-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,01-Jul-75,
227,LA,08-Jul-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,08-Jul-75,
227,LA,15-Jul-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,15-Jul-75,
227,LA,22-Jul-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,22-Jul-75,
227,LA,29-Jul-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,29-Jul-75,
227,LA,05-Aug-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,05-Aug-75,
227,LA,12-Aug-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,12-Aug-75,
227,LA,19-Aug-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,19-Aug-75,
227,LA,26-Aug-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,26-Aug-75,
227,LA,02-Sep-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,02-Sep-75,
227,LA,09-Sep-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,09-Sep-75,
227,LA,16-Sep-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,16-Sep-75,
227,LA,23-Sep-75,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,23-Sep-75,
227,LA,20-May-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,20-May-76,
227,LA,25-May-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,25-May-76,
227,LA,01-Jun-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,01-Jun-76,
227,LA,08-Jun-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,08-Jun-76,
227,LA,15-Jun-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,15-Jun-76,
227,LA,22-Jun-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,22-Jun-76,
227,LA,28-Jun-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,28-Jun-76,
227,LA,06-Jul-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,06-Jul-76,
227,LA,13-Jul-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,13-Jul-76,
227,LA,20-Jul-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,20-Jul-76,
227,LA,27-Jul-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,27-Jul-76,
227,LA,03-Aug-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,03-Aug-76,
227,LA,10-Aug-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,10-Aug-76,
227,LA,17-Aug-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,17-Aug-76,
227,LA,24-Aug-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,24-Aug-76,
227,LA,31-Aug-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,31-Aug-76,
227,LA,07-Sep-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,07-Sep-76,
227,LA,14-Sep-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,14-Sep-76,
227,LA,21-Sep-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,21-Sep-76,
227,LA,28-Sep-76,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,28-Sep-76,
227,LA,17-May-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,17-May-77,
227,LA,24-May-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,24-May-77,
227,LA,31-May-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,31-May-77,
227,LA,07-Jun-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,07-Jun-77,
227,LA,14-Jun-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,14-Jun-77,
227,LA,21-Jun-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,21-Jun-77,
227,LA,28-Jun-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,28-Jun-77,
227,LA,05-Jul-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,05-Jul-77,
227,LA,12-Jul-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,12-Jul-77,
227,LA,19-Jul-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,19-Jul-77,
227,LA,27-Jul-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,27-Jul-77,
227,LA,03-Aug-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,03-Aug-77,
227,LA,09-Aug-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,09-Aug-77,
227,LA,16-Aug-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,16-Aug-77,
227,LA,23-Aug-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,23-Aug-77,
227,LA,30-Aug-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,30-Aug-77,
227,LA,07-Sep-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,07-Sep-77,
227,LA,14-Sep-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,14-Sep-77,
227,LA,21-Sep-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,21-Sep-77,
227,LA,28-Sep-77,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,28-Sep-77,
227,LA,09-May-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,09-May-78,
227,LA,16-May-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,16-May-78,
227,LA,23-May-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,23-May-78,
227,LA,30-May-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,30-May-78,
227,LA,06-Jun-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,06-Jun-78,
227,LA,13-Jun-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,13-Jun-78,
227,LA,20-Jun-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,20-Jun-78,
227,LA,27-Jun-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,27-Jun-78,
227,LA,04-Jul-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,04-Jul-78,
227,LA,11-Jul-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,11-Jul-78,
227,LA,18-Jul-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,18-Jul-78,
227,LA,25-Jul-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,25-Jul-78,
227,LA,01-Aug-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,01-Aug-78,
227,LA,08-Aug-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,08-Aug-78,
227,LA,15-Aug-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,15-Aug-78,
227,LA,22-Aug-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,22-Aug-78,
227,LA,29-Aug-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,29-Aug-78,
227,LA,05-Sep-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,05-Sep-78,
227,LA,12-Sep-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,12-Sep-78,
227,LA,19-Sep-78,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,19-Sep-78,
227,LA,29-May-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,29-May-79,
227,LA,05-Jun-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,05-Jun-79,
227,LA,12-Jun-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,12-Jun-79,
227,LA,19-Jun-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,19-Jun-79,
227,LA,26-Jun-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,26-Jun-79,
227,LA,03-Jul-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,03-Jul-79,
227,LA,10-Jul-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,10-Jul-79,
227,LA,17-Jul-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,17-Jul-79,
227,LA,24-Jul-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,24-Jul-79,
227,LA,31-Jul-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,31-Jul-79,
227,LA,07-Aug-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,07-Aug-79,
227,LA,14-Aug-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,14-Aug-79,
227,LA,21-Aug-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,21-Aug-79,
227,LA,28-Aug-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,28-Aug-79,
227,LA,04-Sep-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,04-Sep-79,
227,LA,11-Sep-79,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,11-Sep-79,
