z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	 PO4adsczt
5.3	0.303209236	41.24135274	2.45E-08	0.098629042	7.27E-20	1.74E-22	0.024554001	1.38E-11	1.90E-09	0.554510245	0.013790707	0.016280561	3.15E-02	1.63E-05	3.87E-06	7.95E-09	6.50E-04	0.001846271	530.8072278	7.42E-12	0.484873018	11098.47387	0.171537638	3.30610000000000e-319	0.166458225	3.98E-05	81.07992533	0.113281935	0.000614026	0.859080679	2.11500000000000e-321	0.031963841	4.57E-30	6.28E-10	2.14782000000000e-318	2.34503000000000e-319	29.9747755
5.4	0.313228607	42.60766721	2.51E-08	0.098786021	2.85E-20	6.73E-23	0.02474419	1.39E-11	1.49E-09	0.543337002	0.013914573	0.015658245	3.20E-02	1.66E-05	3.88E-06	4.87E-09	6.33E-04	0.00184683	530.968148	7.67E-12	0.501227812	11098.66275	0.173510051	3.30610000000000e-319	0.166473313	3.98E-05	80.57635762	0.113857565	0.000616917	0.863448045	2.15000000000000e-321	0.031727613	4.84E-30	6.41E-10	2.17076600000000e-318	2.34503000000000e-319	29.74043408
5.5	0.323354538	43.98898272	2.57E-08	0.098941378	1.12E-20	2.61E-23	0.024931666	1.40E-11	1.22E-09	0.532217968	0.014036121	0.015046849	3.24E-02	1.70E-05	3.89E-06	2.96E-09	6.17E-04	0.001847386	531.1280321	7.93E-12	0.517743725	11098.85	0.175473416	3.30610000000000e-319	0.166488633	3.98E-05	80.07595735	0.114428991	0.000619788	0.867783581	2.18400000000000e-321	0.031560465	5.11E-30	6.54E-10	2.19371000000000e-318	2.34503000000000e-319	29.50693558
5.6	0.333583058	45.38476644	2.63E-08	0.099095135	4.37E-21	1.01E-23	0.025116382	1.41E-11	1.03E-09	0.521164188	0.014155345	0.014446727	3.29E-02	1.73E-05	3.90E-06	1.79E-09	6.01E-04	0.001847939	531.2868807	8.19E-12	0.534412468	11099.03563	0.177427752	3.30610000000000e-319	0.166504182	3.98E-05	79.57847545	0.114996054	0.000622637	0.872086084	2.22000000000000e-321	0.03145253	5.40E-30	6.67E-10	2.21449600000000e-318	2.34503000000000e-319	29.27425916
5.7	0.343910334	46.79450519	2.68E-08	0.099247311	1.71E-21	3.92E-24	0.025298287	1.42E-11	9.04E-10	0.510186108	0.014272242	0.013858223	3.34E-02	1.76E-05	3.90E-06	1.07E-09	5.85E-04	0.001848488	531.4446947	8.46E-12	0.551226016	11099.21967	0.179373072	3.30610000000000e-319	0.166519955	3.98E-05	79.0836829	0.115558603	0.000625462	0.876354388	2.26000000000000e-321	0.031394845	5.70E-30	6.80E-10	2.23521700000000e-318	2.34503000000000e-319	29.0423899
5.8	0.354332677	48.21770616	2.74E-08	0.099397927	6.71E-22	1.52E-24	0.025477339	1.43E-11	8.10E-10	0.499293552	0.014386809	0.01328167	3.38E-02	1.79E-05	3.91E-06	6.37E-10	5.69E-04	0.001849033	531.6014747	8.72E-12	0.568176636	11099.40214	0.181309387	3.30610000000000e-319	0.16653595	3.98E-05	78.59137089	0.116116488	0.000628264	0.880587367	2.28800000000000e-321	0.031379314	6.02E-30	6.93E-10	2.25378000000000e-318	2.34503000000000e-319	28.81131819
5.9	0.364846545	49.65389725	2.80E-08	0.099547006	2.63E-22	5.88E-25	0.025653493	1.44E-11	7.40E-10	0.488495711	0.014499044	0.012717385	3.43E-02	1.82E-05	3.91E-06	3.77E-10	5.54E-04	0.001849575	531.7572216	8.99E-12	0.585256904	11099.58303	0.183236703	3.30610000000000e-319	0.166552161	3.98E-05	78.10135057	0.116669567	0.000631042	0.884783937	2.32000000000000e-321	0.031398663	6.35E-30	7.06E-10	2.27227700000000e-318	2.34503000000000e-319	28.58103909
6	0.375448547	51.10262718	2.86E-08	0.099694571	1.03E-22	2.28E-25	0.02582671	1.45E-11	6.86E-10	0.477801139	0.014608947	0.012165672	3.47E-02	1.85E-05	3.91E-06	2.21E-10	5.39E-04	0.001850113	531.9119362	9.26E-12	0.602459722	11099.76236	0.185155024	3.30610000000000e-319	0.166568585	3.98E-05	77.6134527	0.117217705	0.000633794	0.888943063	2.35700000000000e-321	0.031446392	6.69E-30	7.19E-10	2.28765700000000e-318	2.34503000000000e-319	28.35155173
6.1	0.386135436	52.56346531	2.92E-08	0.099840642	4.03E-23	8.82E-26	0.025996953	1.46E-11	6.42E-10	0.467217747	0.01471652	0.011626814	3.51E-02	1.87E-05	3.91E-06	1.29E-10	5.24E-04	0.001850648	532.0656194	9.53E-12	0.619778329	11099.94013	0.18706435	3.30610000000000e-319	0.166585217	3.98E-05	77.12752705	0.117760773	0.00063652	0.893063758	2.39000000000000e-321	0.031516725	7.05E-30	7.32E-10	2.30183000000000e-318	2.34503000000000e-319	28.12285878
6.2	0.396904111	54.0360012	2.99E-08	0.099985245	1.58E-23	3.42E-26	0.026164188	1.47E-11	6.05E-10	0.456752808	0.014821764	0.011101078	3.56E-02	1.89E-05	3.91E-06	7.47E-11	5.09E-04	0.001851179	532.2182724	9.81E-12	0.637206312	11100.11634	0.188964678	3.30610000000000e-319	0.166602052	3.98E-05	76.64344169	0.118298649	0.00063922	0.89714509	2.43000000000000e-321	0.031604563	7.42E-30	7.45E-10	2.31600700000000e-318	2.34503000000000e-319	27.89496593
6.3	0.407751613	55.51984397	3.05E-08	0.100128403	6.19E-24	1.32E-26	0.026328383	1.48E-11	5.74E-10	0.446412967	0.014924683	0.010588708	3.60E-02	1.91E-05	3.90E-06	4.30E-11	4.95E-04	0.001851706	532.369896	1.01E-11	0.654737605	11100.29098	0.190856005	3.30610000000000e-319	0.166619088	3.98E-05	76.16108218	0.118831217	0.000641892	0.90118618	2.46500000000000e-321	0.031705426	7.80E-30	7.58E-10	2.32916400000000e-318	2.34503000000000e-319	27.6678814
6.4	0.418675115	57.01462144	3.11E-08	0.100270141	2.42E-24	5.13E-27	0.026489512	1.49E-11	5.46E-10	0.436204247	0.015025283	0.010089925	3.64E-02	1.93E-05	3.90E-06	2.46E-11	4.81E-04	0.00185223	532.5204914	1.04E-11	0.672366493	11100.46405	0.192738322	3.30610000000000e-319	0.166636319	3.98E-05	75.6803506	0.119358372	0.000644536	0.90518621	2.50000000000000e-321	0.031815407	8.21E-30	7.71E-10	2.34225700000000e-318	2.34503000000000e-319	27.44161552
6.5	0.429671919	58.51997916	3.17E-08	0.100410483	9.50E-25	1.99E-27	0.02664755	1.50E-11	5.20E-10	0.426132068	0.015123568	0.009604928	3.67E-02	1.94E-05	3.89E-06	1.40E-11	4.67E-04	0.00185275	532.6700598	1.07E-11	0.690087611	11100.63554	0.194611622	3.30610000000000e-319	0.16665374	3.98E-05	75.20116464	0.119880013	0.000647152	0.909144419	2.53500000000000e-321	0.031931123	8.62E-30	7.85E-10	2.35541400000000e-318	2.34503000000000e-319	27.21618029
6.6	0.440739444	60.0355792	3.23E-08	0.100549455	3.72E-25	7.70E-28	0.026802477	1.51E-11	4.97E-10	0.416201264	0.015219548	0.00913389	3.71E-02	1.95E-05	3.87E-06	7.89E-12	4.54E-04	0.001853267	532.8186024	1.09E-11	0.707895938	11100.80545	0.196475894	3.30610000000000e-319	0.166671348	3.98E-05	74.72345653	0.120396049	0.000649739	0.913060108	2.57000000000000e-321	0.032049664	9.05E-30	7.98E-10	2.36850600000000e-318	2.34503000000000e-319	26.99158906
6.7	0.451875221	61.56109895	3.30E-08	0.100687084	1.46E-25	2.98E-28	0.026954276	1.51E-11	4.75E-10	0.406416102	0.015313229	0.008676956	3.75E-02	1.96E-05	3.86E-06	4.42E-12	4.41E-04	0.00185378	532.9661205	1.12E-11	0.725786788	11100.97375	0.198331124	3.30610000000000e-319	0.166689138	3.98E-05	74.24717202	0.120906399	0.000652297	0.916932643	2.60400000000000e-321	0.03216855	9.50E-30	8.11E-10	2.38166300000000e-318	2.34503000000000e-319	26.76785621
6.8	0.463076884	63.09622974	3.36E-08	0.100823397	5.71E-26	1.16E-28	0.027102934	1.52E-11	4.54E-10	0.396780303	0.015404622	0.008234245	3.78E-02	1.97E-05	3.84E-06	2.47E-12	4.28E-04	0.00185429	533.1126154	1.15E-11	0.743755804	11101.14045	0.200177301	3.30610000000000e-319	0.166707104	3.98E-05	73.77226932	0.121410986	0.000654824	0.920761453	2.64300000000000e-321	0.032285687	9.97E-30	8.24E-10	2.39475600000000e-318	2.34503000000000e-319	26.54499679
6.9	0.474342153	64.64067544	3.42E-08	0.10095842	2.24E-26	4.48E-29	0.027248442	1.53E-11	4.34E-10	0.387297067	0.015493737	0.007805848	3.82E-02	1.97E-05	3.82E-06	1.37E-12	4.15E-04	0.001854796	533.2580884	1.18E-11	0.761798945	11101.30554	0.202014408	3.30610000000000e-319	0.166725244	3.98E-05	73.29871806	0.121909747	0.000657322	0.924546034	2.68000000000000e-321	0.032399327	1.05E-29	8.37E-10	2.40785000000000e-318	2.34503000000000e-319	26.32302634
7	0.485668832	66.19415104	3.49E-08	0.101092181	8.77E-27	1.74E-29	0.027390794	1.54E-11	4.16E-10	0.3779691	0.015580587	0.007391826	3.85E-02	1.96E-05	3.80E-06	7.53E-13	4.03E-04	0.001855298	533.4025412	1.21E-11	0.77991247	11101.469	0.20384243	3.30610000000000e-319	0.166743552	3.98E-05	72.82649827	0.122402624	0.000659789	0.928285947	2.71000000000000e-321	0.032508031	1.10E-29	8.51E-10	2.42100600000000e-318	2.34503000000000e-319	26.10196063
7.1	0.497054796	67.75638117	3.55E-08	0.101224709	3.43E-27	6.72E-30	0.02752999	1.55E-11	3.99E-10	0.368798636	0.015665184	0.00699221	3.89E-02	1.96E-05	3.78E-06	4.13E-13	3.91E-04	0.001855797	533.545975	1.24E-11	0.798092929	11101.63082	0.20566135	3.30610000000000e-319	0.166762023	3.98E-05	72.35559939	0.122889568	0.000662226	0.931980822	2.74700000000000e-321	0.032610632	1.15E-29	8.64E-10	2.43194000000000e-318	2.34503000000000e-319	25.88181549
7.2	0.508497976	69.32709867	3.62E-08	0.101356033	1.35E-27	2.61E-30	0.02766603	1.55E-11	3.82E-10	0.359787469	0.015747543	0.006607003	3.92E-02	1.95E-05	3.75E-06	2.25E-13	3.79E-04	0.001856292	533.6883916	1.27E-11	0.816337143	11101.79099	0.207471151	3.30610000000000e-319	0.166780653	3.98E-05	71.88601933	0.123370539	0.000664631	0.935630352	2.78000000000000e-321	0.032706205	1.20E-29	8.77E-10	2.44389000000000e-318	2.34503000000000e-319	25.66260659
7.3	0.519996357	70.90604322	3.68E-08	0.101486182	5.27E-28	1.01E-30	0.027798921	1.56E-11	3.66E-10	0.350936974	0.015827677	0.006236176	3.95E-02	1.94E-05	3.72E-06	1.22E-13	3.68E-04	0.001856784	533.8297926	1.30E-11	0.83464219	11101.9495	0.209271814	3.30610000000000e-319	0.166799438	3.98E-05	71.41776349	0.123845508	0.000667006	0.939234301	2.81600000000000e-321	0.032794034	1.26E-29	8.91E-10	2.45374000000000e-318	2.34503000000000e-319	25.44434936
7.4	0.531547962	72.49295991	3.75E-08	0.101615186	2.06E-28	3.91E-31	0.027928674	1.57E-11	3.51E-10	0.342248139	0.015905604	0.005879672	3.98E-02	1.92E-05	3.69E-06	6.55E-14	3.56E-04	0.001857273	533.9701795	1.33E-11	0.853005385	11102.10635	0.211063321	3.30610000000000e-319	0.166818372	3.98E-05	70.95084398	0.124314451	0.000669349	0.942792496	2.85600000000000e-321	0.03287359	1.31E-29	9.04E-10	2.46575300000000e-318	2.34503000000000e-319	25.22705886
7.5	0.543150844	74.08759801	3.81E-08	0.101743075	8.09E-29	1.52E-31	0.028055301	1.58E-11	3.37E-10	0.333721591	0.01598134	0.005537402	4.00E-02	1.90E-05	3.65E-06	3.51E-14	3.45E-04	0.001857757	534.1095543	1.36E-11	0.871424266	11102.26153	0.212845652	3.30610000000000e-319	0.166837451	3.98E-05	70.48527873	0.124777354	0.000671661	0.946304831	2.89500000000000e-321	0.0329445	1.37E-29	9.18E-10	2.47560500000000e-318	2.34503000000000e-319	25.01074966
7.6	0.554803081	75.68970972	3.88E-08	0.101869879	3.17E-29	5.87E-32	0.02817882	1.58E-11	3.23E-10	0.325357621	0.016054903	0.005209249	4.03E-02	1.88E-05	3.62E-06	1.87E-14	3.34E-04	0.001858239	534.2479185	1.40E-11	0.889896573	11102.41502	0.214618788	3.30610000000000e-319	0.16685667	3.98E-05	70.02109078	0.125234213	0.000673942	0.949771261	2.93500000000000e-321	0.033006532	1.43E-29	9.31E-10	2.48762000000000e-318	2.34503000000000e-319	24.79543577
7.7	0.566502761	77.29904908	3.95E-08	0.10199563	1.24E-29	2.27E-32	0.028299251	1.59E-11	3.10E-10	0.317156215	0.016126311	0.004895068	4.06E-02	1.86E-05	3.58E-06	9.89E-15	3.24E-04	0.001858716	534.3852742	1.43E-11	0.908420233	11102.56682	0.216382709	3.30610000000000e-319	0.166876025	3.98E-05	69.55830751	0.125685029	0.000676191	0.953191809	2.97000000000000e-321	0.033059568	1.50E-29	9.44E-10	2.50071300000000e-318	2.34503000000000e-319	24.58113062
7.8	0.578247983	78.91537091	4.01E-08	0.10212036	4.86E-30	8.81E-33	0.02841662	1.60E-11	2.97E-10	0.309117072	0.016195585	0.004594686	4.08E-02	1.83E-05	3.53E-06	5.21E-15	3.14E-04	0.001859191	534.5216232	1.46E-11	0.92699334	11102.71693	0.218137396	3.30610000000000e-319	0.166895511	3.98E-05	69.09696002	0.126129813	0.00067841	0.956566552	3.00400000000000e-321	0.033103589	1.56E-29	9.58E-10	2.51387000000000e-318	2.34503000000000e-319	24.36784696
7.9	0.590036843	80.53842992	4.08E-08	0.102244099	1.91E-30	3.41E-33	0.028530953	1.60E-11	2.85E-10	0.301239637	0.016262745	0.004307902	4.11E-02	1.80E-05	3.49E-06	2.73E-15	3.04E-04	0.001859662	534.6569674	1.49E-11	0.945614138	11102.86533	0.219882829	3.30610000000000e-319	0.166915124	3.98E-05	68.63708251	0.126568582	0.000680597	0.95989563	3.04000000000000e-321	0.033138662	1.63E-29	9.71E-10	2.52696300000000e-318	2.34503000000000e-319	24.15559687
8	0.601867434	82.16797991	4.15E-08	0.10236688	7.47E-31	1.32E-33	0.028642282	1.61E-11	2.74E-10	0.293523118	0.016327811	0.004034492	4.13E-02	1.76E-05	3.44E-06	1.43E-15	2.94E-04	0.001860129	534.7913089	1.53E-11	0.964281007	11103.01202	0.221618987	3.30610000000000e-319	0.166934858	3.98E-05	68.17871172	0.127001363	0.000682753	0.963179239	3.07300000000000e-321	0.033164919	1.70E-29	9.85E-10	2.54012000000000e-318	2.34503000000000e-319	23.94439174
8.1	0.613737835	83.80377309	4.22E-08	0.102488735	2.92E-31	5.12E-34	0.02875064	1.62E-11	2.63E-10	0.285966512	0.016390807	0.003774205	4.15E-02	1.73E-05	3.40E-06	7.41E-16	2.84E-04	0.001860593	534.9246497	1.56E-11	0.982992442	11103.157	0.223345852	3.30610000000000e-319	0.166954709	3.98E-05	67.72188643	0.127428188	0.000684878	0.966417626	3.11000000000000e-321	0.033182549	1.77E-29	9.98E-10	2.55321300000000e-318	2.34503000000000e-319	23.73424224
8.2	0.625646115	85.44555952	4.28E-08	0.102609697	1.15E-31	1.99E-34	0.028856063	1.62E-11	2.53E-10	0.278568628	0.016451753	0.003526769	4.18E-02	1.69E-05	3.35E-06	3.84E-16	2.75E-04	0.001861053	535.0569919	1.60E-11	1.001747043	11103.30026	0.225063403	3.30610000000000e-319	0.166974672	3.98E-05	67.26664699	0.127849095	0.000686973	0.969611092	3.13700000000000e-321	0.033191787	1.85E-29	1.01E-09	2.56306400000000e-318	2.34503000000000e-319	23.52515835
8.3	0.637590321	87.09308663	4.35E-08	0.102729799	4.49E-32	7.69E-35	0.028958591	1.63E-11	2.43E-10	0.271328103	0.016510674	0.003291892	4.20E-02	1.65E-05	3.30E-06	1.99E-16	2.66E-04	0.00186151	535.1883377	1.63E-11	1.020543495	11103.44181	0.226771622	3.30610000000000e-319	0.166994744	3.98E-05	66.81303491	0.12826413	0.000689038	0.972759982	3.16700000000000e-321	0.033192901	1.92E-29	1.03E-09	2.57514000000000e-318	2.34503000000000e-319	23.31714934
8.4	0.649568484	88.74609892	4.42E-08	0.102849073	1.76E-32	2.98E-35	0.029058266	1.63E-11	2.33E-10	0.264243426	0.016567594	0.00306926	4.22E-02	1.61E-05	3.24E-06	1.03E-16	2.57E-04	0.001861963	535.3186894	1.67E-11	1.039380557	11103.58163	0.228470489	3.30610000000000e-319	0.167014919	3.98E-05	66.36109251	0.128673343	0.000691072	0.975864689	3.19700000000000e-321	0.033186187	2.00E-29	1.04E-09	2.58486700000000e-318	2.34503000000000e-319	23.1102238
8.5	0.66157861	90.4043377	4.49E-08	0.102967553	6.89E-33	1.15E-35	0.029155132	1.64E-11	2.24E-10	0.257312953	0.016622538	0.002858543	4.23E-02	1.56E-05	3.19E-06	5.42E-17	2.49E-04	0.001862413	535.4480491	1.70E-11	1.058257049	11103.71974	0.230159986	3.30610000000000e-319	0.167035192	3.98E-05	65.91086255	0.12907679	0.000693077	0.978925646	3.23000000000000e-321	0.033171956	2.08E-29	1.05E-09	2.59688300000000e-318	2.34503000000000e-319	22.90438967
8.6	0.673618685	92.06754101	4.56E-08	0.103085272	2.70E-33	4.47E-36	0.029249234	1.64E-11	2.15E-10	0.250534923	0.016675529	0.002659397	4.25E-02	1.52E-05	3.13E-06	2.89E-17	2.40E-04	0.00186286	535.5764192	1.74E-11	1.077171839	11103.85612	0.231840095	3.30610000000000e-319	0.16705556	3.98E-05	65.46238798	0.129474534	0.000695052	0.981943323	3.26600000000000e-321	0.033150537	2.16E-29	1.07E-09	2.60667000000000e-318	2.34503000000000e-319	22.69965426
8.7	0.685686672	93.73544354	4.63E-08	0.103202263	1.06E-33	1.73E-36	0.029340621	1.65E-11	2.07E-10	0.243907476	0.016726595	0.002471461	4.27E-02	1.47E-05	3.08E-06	1.60E-17	2.32E-04	0.001863303	535.703802	1.77E-11	1.096123832	11103.99078	0.233510798	3.30610000000000e-319	0.167076017	3.98E-05	65.01571163	0.12986664	0.000696998	0.984918226	3.30000000000000e-321	0.033122261	2.25E-29	1.08E-09	2.61868600000000e-318	2.34503000000000e-319	22.49602423
8.8	0.697780511	95.40777674	4.70E-08	0.103318559	4.14E-34	6.71E-37	0.029429342	1.65E-11	1.99E-10	0.237428665	0.016775762	0.002294364	4.29E-02	1.43E-05	3.02E-06	9.40E-18	2.25E-04	0.001863743	535.8302	1.81E-11	1.115111959	11104.12371	0.235172078	3.30610000000000e-319	0.167096559	3.98E-05	64.57087605	0.130253176	0.000698916	0.987850889	3.34000000000000e-321	0.033087465	2.33E-29	1.09E-09	2.62854000000000e-318	2.34503000000000e-319	22.2935057
8.9	0.709898123	97.08426891	4.77E-08	0.103434195	1.62E-34	2.60E-37	0.029515448	1.66E-11	1.91E-10	0.231096471	0.016823056	0.002127727	4.30E-02	1.38E-05	2.96E-06	5.97E-18	2.17E-04	0.001864179	535.9556157	1.85E-11	1.134135171	11104.25493	0.236823917	3.30610000000000e-319	0.167117182	3.98E-05	64.12792327	0.130634218	0.000700805	0.990741877	3.37400000000000e-321	0.03304648	2.42E-29	1.11E-09	2.63839000000000e-318	2.34503000000000e-319	22.09210421
9	0.722037407	98.76464549	4.84E-08	0.103549203	6.36E-35	1.01E-37	0.029598991	1.66E-11	1.84E-10	0.224908813	0.016868504	0.001971161	4.32E-02	1.33E-05	2.91E-06	4.16E-18	2.09E-04	0.001864612	536.0800515	1.89E-11	1.153192426	11104.38443	0.238466301	3.30610000000000e-319	0.167137881	3.98E-05	63.68689463	0.131009841	0.000702666	0.993591775	3.40400000000000e-321	0.032999636	2.52E-29	1.12E-09	2.64716000000000e-318	2.34503000000000e-319	21.89182481
9.1	0.734196247	100.4486292	4.91E-08	0.103663617	2.49E-35	3.90E-38	0.029680024	1.67E-11	1.77E-10	0.21886356	0.016912135	0.001824272	4.33E-02	1.28E-05	2.85E-06	3.17E-18	2.02E-04	0.001865041	536.20351	1.93E-11	1.172282685	11104.51221	0.240099213	3.30610000000000e-319	0.167158652	3.98E-05	63.24783068	0.131380125	0.0007045	0.996401191	3.44000000000000e-321	0.032947254	2.61E-29	1.13E-09	2.65593000000000e-318	2.34503000000000e-319	21.69267203
9.2	0.746372512	102.1359407	4.98E-08	0.10377747	9.76E-36	1.51E-38	0.029758601	1.67E-11	1.70E-10	0.212958539	0.016953976	1.69E-03	4.34E-02	1.23E-05	2.79E-06	2.60E-18	1.95E-04	0.001865467	536.3259938	1.96E-11	1.191404905	11104.63829	0.241722638	3.30610000000000e-319	0.167179491	3.98E-05	62.81077101	0.13174515	0.000706307	0.999170747	3.47300000000000e-321	0.032889644	2.71E-29	1.15E-09	2.66464000000000e-318	2.34503000000000e-319	21.49464995
9.3	0.758564059	103.8262983	5.05E-08	0.103890796	3.82E-36	5.86E-39	0.029834776	1.68E-11	1.64E-10	0.207191547	0.016994056	1.56E-03	4.36E-02	1.18E-05	2.73E-06	2.24E-18	1.88E-04	0.00186589	536.4475055	2.00E-11	1.210558034	11104.76265	0.243336562	3.30610000000000e-319	0.167200392	3.98E-05	62.37575416	0.132105	0.000708088	1.001901082	3.51000000000000e-321	0.032827105	2.81E-29	1.16E-09	2.67341000000000e-318	2.34503000000000e-319	21.29776224
9.4	0.770768736	105.5194191	5.12E-08	0.104003626	1.50E-36	2.27E-39	0.029908605	1.68E-11	1.57E-10	0.201560354	0.017032404	1.44E-03	4.37E-02	1.13E-05	2.67E-06	2.00E-18	1.82E-04	0.001866309	536.5680479	2.05E-11	1.229741003	11104.88531	0.244940971	3.30610000000000e-319	0.167221353	3.98E-05	61.94281757	0.13245976	0.000709842	1.004592842	3.54000000000000e-321	0.032759926	2.91E-29	1.17E-09	2.68205500000000e-318	2.34503000000000e-319	21.10201215
9.5	0.782984384	107.2150192	5.19E-08	0.104115994	5.87E-37	8.80E-40	0.029980142	1.68E-11	1.52E-10	0.196062716	0.017069049	1.33E-03	4.38E-02	1.09E-05	2.61E-06	1.81E-18	1.75E-04	0.001866725	536.6876237	2.09E-11	1.248952726	11105.00627	0.246535853	3.30610000000000e-319	0.167242368	3.98E-05	61.51199747	0.132809515	0.000711571	1.007246682	3.57000000000000e-321	0.032688378	3.01E-29	1.19E-09	2.69082500000000e-318	2.34503000000000e-319	20.90740259
9.6	0.795208846	108.9128137	5.26E-08	0.104227933	2.30E-37	3.41E-40	0.030049442	1.69E-11	1.46E-10	0.190696372	0.01710402	1.22E-03	0.043920135	1.04E-05	2.56E-06	1.66E-18	1.69E-04	0.001867138	536.8062356	2.13E-11	1.268192093	11105.12554	0.248121196	3.30610000000000e-319	0.167263433	3.98E-05	61.08332885	0.133154352	0.000713274	1.009863261	3.60700000000000e-321	0.032612721	3.12E-29	1.20E-09	2.69959400000000e-318	2.34503000000000e-319	20.7139361
9.7	0.807439961	110.6125178	5.33E-08	0.104339475	9.00E-38	1.32E-40	0.03011656	1.69E-11	1.40E-10	0.185459062	0.017137347	1.12E-03	0.044024948	9.90E-06	2.50E-06	1.53E-18	1.63E-04	0.001867547	536.9238865	2.17E-11	1.287457973	11105.24311	0.249696987	3.30610000000000e-319	0.167284544	3.98E-05	60.65684544	0.133494356	0.000714953	1.012443239	3.63600000000000e-321	0.032533199	3.23E-29	1.21E-09	2.70830500000000e-318	2.34503000000000e-319	20.52161494
9.8	0.819675575	112.313847	5.40E-08	0.104450652	3.53E-38	5.12E-41	0.03018155	1.70E-11	1.35E-10	0.180348518	0.01716906	1.03E-03	0.04412455	9.44E-06	2.44E-06	1.41E-18	1.57E-04	0.001867953	537.0405793	2.21E-11	1.306749204	11105.35901	0.251263215	3.30610000000000e-319	0.167305697	3.98E-05	60.23257961	0.133829615	0.000716607	1.014987275	3.66600000000000e-321	0.032450041	3.34E-29	1.23E-09	2.71707400000000e-318	2.34503000000000e-319	20.33044106
9.9	0.831913543	114.0165175	5.48E-08	0.104561496	1.38E-38	1.98E-41	0.030244468	1.70E-11	1.30E-10	0.175362478	0.01719919	9.50E-04	0.044219201	8.99E-06	2.39E-06	1.31E-18	1.52E-04	0.001868356	537.1563169	2.26E-11	1.326064599	11105.47322	0.252819872	3.30610000000000e-319	0.167326888	3.98E-05	59.81056246	0.134160214	0.000718238	1.017496026	3.69600000000000e-321	0.032363462	3.45E-29	1.24E-09	2.72578500000000e-318	2.34503000000000e-319	20.14041617
10	0.844151729	115.7202465	5.55E-08	0.104672038	5.41E-39	7.68E-42	0.030305365	1.70E-11	1.25E-10	0.170498686	0.017227766	8.72E-04	0.044309155	8.55E-06	2.33E-06	1.21E-18	1.46E-04	0.001868755	537.2711021	2.30E-11	1.345402941	11105.58577	0.254366948	3.30610000000000e-319	0.167348113	3.98E-05	59.39082369	0.134486238	0.000719845	1.019970143	3.72500000000000e-321	0.032273662	3.57E-29	1.26E-09	2.73455500000000e-318	2.34503000000000e-319	19.9515417
10.1	0.856388013	117.4247531	5.62E-08	0.10478231	2.12E-39	2.98E-42	0.030364296	1.71E-11	1.21E-10	0.165754893	0.01725482	8.01E-04	0.04439466	8.12E-06	2.28E-06	1.12E-18	1.41E-04	0.001869151	537.3849382	2.34E-11	1.364762983	11105.69665	0.255904434	3.30610000000000e-319	0.167369367	3.98E-05	58.97339168	0.134807774	0.00072143	1.022410268	3.75500000000000e-321	0.032180828	3.69E-29	1.27E-09	2.74332400000000e-318	2.34503000000000e-319	19.76381891
10.2	0.868620292	119.1297584	5.69E-08	0.104892341	8.31E-40	1.15E-42	0.030421312	1.71E-11	1.16E-10	0.161128864	0.017280381	7.34E-04	0.044475957	7.70E-06	2.23E-06	1.04E-18	1.36E-04	0.001869544	537.497828	2.39E-11	1.38414345	11105.80588	0.257432323	3.30610000000000e-319	0.167390647	3.98E-05	58.55829348	0.135124902	0.000722992	1.024817038	3.78500000000000e-321	0.032085132	3.81E-29	1.28E-09	2.75203500000000e-318	2.34503000000000e-319	19.57724882
10.3	0.880846485	120.834986	5.77E-08	0.105002162	3.25E-40	4.47E-43	0.030476464	1.71E-11	1.12E-10	0.156618376	0.017304481	6.73E-04	0.04455328	7.30E-06	2.17E-06	9.63E-19	1.31E-04	0.001869933	537.6097746	2.44E-11	1.403543036	11105.91345	0.258950607	3.30610000000000e-319	0.167411948	3.98E-05	58.14555478	0.135437707	0.000724532	1.027191075	3.81400000000000e-321	0.031986734	3.94E-29	1.30E-09	2.76080400000000e-318	2.34503000000000e-319	19.39183229
10.4	0.893064532	122.540162	5.84E-08	0.105111804	1.28E-40	1.73E-43	0.030529803	1.72E-11	1.08E-10	0.152221221	0.01732715	6.17E-04	0.044626854	6.91E-06	2.12E-06	8.94E-19	1.26E-04	0.001870319	537.7207812	2.48E-11	1.422960407	11106.01938	0.260459281	3.30610000000000e-319	0.167433268	3.98E-05	57.73519996	0.135746269	0.00072605	1.029532993	3.84000000000000e-321	0.031885781	4.07E-29	1.31E-09	2.76735000000000e-318	2.34503000000000e-319	19.20757
