-999	"MyLake model input data time series for Lake 227, accessed from https://github.com/biogeochemistry/ELA_MyLake_model"																															
Year	Month	Day	Global_rad (MJ/m2)	Cloud_cov (-)	Air_temp (deg C)	Relat_hum (%)	Air_press (hPa)	Wind_speed_L227_10m (m/s)	Precipitation (mm/day)	Inflow (m3/day)	Inflow_T (deg C)	Inflow_C	Inflow_S (kg/m3)	Inflow_TP (mg/m3)	Inflow_DOP (mg/m3)	Inflow_Chla (mg/m3)	Inflow_DOC (mg/m3)	Inflow_DIC	Inflow_O	Inflow_NO3 (mg/m3)	Inflow_NH4 (mg/m3)	Inflow_SO4 (mg/m3)	Inflow_Fe2 (mg/m3)	Inflow_Ca2 (mg/m3)	Inflow_pH	Inflow_CH4	Inflow_Fe3	Inflow_Al3	Inflow_SiO4	Inflow_SiO2	Inflow_diatom	Inflow_POC (kg/m3)
1969	11	18	NaN	0.838	-8.9	69	948	2.494615317	0.8	392	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	11	19	NaN	0.538	-10.3	53	940	2.619475338	1.3	637	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	11	20	NaN	0.712	-12.8	57	937	1.358402056	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	11	21	NaN	0.875	-10.55	50	935	3.701143125	1	490	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	11	22	NaN	0.962	-6.95	97	928	1.592482281	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	11	23	NaN	0.625	-6.65	64	944	0.611865803	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	11	24	NaN	0.288	-2.2	49	955	3.701854025	0.5	245	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	11	25	NaN	0.75	-11.1	64	960	2.142267061	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	11	26	NaN	1	-13.05	85	954	0.786126962	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	11	27	NaN	0.462	-10.55	69	948	3.830527059	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	11	28	NaN	0.788	-2.2	57	945	2.977058409	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	11	29	NaN	0.838	-8.05	69	946	2.293365781	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	11	30	NaN	0.962	-1.65	97	936	2.134059388	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	1	NaN	0.912	-1.4	69	937	1.708423728	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	2	NaN	0.838	0.8	79	941	3.226132177	0	0	4.84	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	3	NaN	0.838	-10	86	939	2.258208508	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	4	NaN	0.662	-11.95	84	941	1.519194877	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	5	NaN	0.912	-6.65	99	945	2.45422323	4.8	2352	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	6	NaN	0.75	-3.85	62	960	2.018828842	2.8	1372	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	7	NaN	0.212	-3.05	49	967	2.561181477	9.1	4459	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	8	NaN	0.462	NaN	53	963	4.600949577	4.6	2254	NaN	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	9	NaN	0.875	-6.35	54	961	1.950776253	0.8	392	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	10	NaN	0.338	-7.2	60	958	0.228890649	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	11	NaN	0.212	-8.3	50	954	0.801831405	5.1	2499	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	12	NaN	0.588	-9.2	58	952	2.479621774	0.5	245	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	13	NaN	0.962	-8.6	93	953	3.092224329	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	14	NaN	0.962	-11.1	76	956	1.97320194	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	15	NaN	0.538	-16.1	53	958	2.443818228	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	16	NaN	0.412	-9.15	49	957	3.009953725	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	17	NaN	0.088	-6.1	49	955	1.280590739	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	18	NaN	0.125	-8.6	47	951	1.741319044	0.5	245	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	19	NaN	0.375	-12.25	39	942	1.408488244	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	20	NaN	0.912	-15.55	74	936	0.934252825	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	21	NaN	0.462	-16.95	47	933	1.295519654	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	22	NaN	0.288	-22.25	61	938	0.993322213	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	23	NaN	0.5	-17.8	57	944	0.492932109	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	24	NaN	0.125	-13.05	56	946	2.006161883	5.6	2744	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	25	NaN	0.5	-7.5	60	943	0.252822153	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	26	NaN	1	-10.55	82	945	0.297705841	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	27	NaN	0.962	-15.55	79	942	0.011219952	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	28	NaN	1	-12.25	96	937	0	2	980	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	29	NaN	0.838	-13.05	81	941	0.401678305	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	30	NaN	0.875	-10.8	77	943	1.796704675	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	12	31	NaN	0.875	-10	84	950	1.566308208	0.8	392	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	1	NaN	0.162	-9.2	58	953	0.830267435	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	2	NaN	0.625	-12.5	87	947	0.151841935	1	490	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	3	NaN	0.625	-16.65	87	943	0.022439905	2.8	1372	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	4	NaN	0.875	-19.15	87	938	0.909565181	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	5	NaN	0.912	-21.7	94	937	1.456377103	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	6	NaN	0.875	-21.95	96	942	1.960534981	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	7	NaN	0.875	-22.5	85	939	1.359888485	1.5	735	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	8	NaN	0.875	-18.9	72	941	3.079492743	0.8	392	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	9	NaN	0.962	-15.55	94	942	0.837764206	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	10	NaN	0.838	-13.9	76	938	2.837915747	4.8	2352	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	11	NaN	0.912	-10.8	70	948	2.238044778	0.5	245	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	12	NaN	0.662	-23.1	86	950	2.035308813	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	13	NaN	0.712	-27.5	69	946	0.703145457	0.5	245	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	14	NaN	0.788	-21.7	71	944	1.396532186	8.1	3969	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	15	NaN	1	-16.95	58	938	1.386773458	1.5	735	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	16	NaN	0.288	-28.65	45	937	2.027812042	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	17	NaN	0.538	-31.7	75	942	1.13769969	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	18	NaN	0.412	-31.65	73	945	1.152693233	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	19	NaN	0.788	-31.15	72	944	1.11973329	1	490	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	20	NaN	1	-28.9	68	938	1.052456229	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	21	NaN	0.962	-26.9	68	940	1.744485784	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	22	NaN	0.75	-20.85	50	939	2.097415687	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	23	NaN	0.5	-22.5	60	941	2.61650248	1.5	735	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	24	NaN	0.912	-10.8	84	943	0.400928628	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	25	NaN	0.375	-7.5	73	944	0.377740339	0.8	392	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	26	NaN	0.712	-7.8	87	945	0.79588569	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	27	NaN	0.712	-8.1	67	950	2.165468276	3.3	1617	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	28	NaN	0.625	-7.25	62	953	3.563486891	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	29	NaN	0.162	-18.9	60	953	1.499742048	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	30	NaN	0.088	-10.6	60	957	3.032379412	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1	31	NaN	0.412	-5.55	56	954	1.844593533	2	980	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	1	NaN	0.125	-13.05	65	948	2.571651106	4.1	2009	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	2	NaN	0.412	-32.5	64	942	2.83565379	0.3	147	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	3	NaN	1	-30.25	93	940	2.196101635	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	4	NaN	1	-22.75	95	943	1.083089588	1	490	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	5	NaN	0.875	-16.1	89	945	2.156485075	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	6	NaN	0.875	-12.2	91	946	1.466071204	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	7	NaN	0.625	-11.1	72	951	1.31723444	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	8	NaN	0.625	-11.4	78	947	0.564739546	0.5	245	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	9	NaN	0.462	-5.55	61	946	3.147609959	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	10	NaN	0.412	-13.05	70	944	2.505084946	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	11	NaN	0.788	-14.7	73	953	1.44138356	1	490	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	12	NaN	0.375	-20	67	963	1.648578812	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	13	NaN	0.538	-24.75	67	965	1.720379786	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	14	NaN	0.875	-23.35	64	960	1.187850506	1	490	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	15	NaN	0.912	-22.2	79	954	1.555838579	6.4	3136	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	16	NaN	0.588	-19.7	71	952	2.408596328	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	17	NaN	0.538	-15.55	75	948	2.063744843	7.1	3479	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	18	NaN	0.712	-20.85	79	951	2.235782821	0.5	245	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	19	NaN	1	-19.75	84	952	1.894679722	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	20	NaN	1	-20.3	96	949	2.410082757	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	21	NaN	0.662	-5	81	958	2.494615317	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	22	NaN	0.875	-2.2	97	956	2.76908763	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	23	NaN	0.412	-1.65	78	959	3.146834431	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	24	NaN	0.25	-11.4	72	958	3.50739036	3	1470	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	25	NaN	0.462	-20.8	78	952	3.009953725	3.3	1617	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	26	NaN	0.962	-13.9	89	945	2.504309418	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	27	NaN	1	-14.7	91	941	1.17511892	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	2	28	NaN	0.912	-15.85	67	939	0.657518555	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	1	NaN	0.912	-11.1	82	928	1.278328782	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	2	NaN	0.662	-8.65	87	931	2.548449891	36.8	18032	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	3	NaN	0.75	-3.6	80	935	1.604438339	14	6860	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	4	NaN	0.962	-13.6	90	923	1.072619959	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	5	NaN	0.588	-12.8	70	939	1.386773458	26.2	12838	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	6	NaN	0.588	-16.95	76	952	1.340435655	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	7	NaN	0.962	-20.3	93	956	0.864713807	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	8	NaN	0.212	-14.7	81	957	1.10855276	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	9	NaN	0.588	-11.95	81	958	1.17511892	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	10	NaN	1	-11.4	97	957	0.865424708	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	11	NaN	0.912	-10.85	79	960	0.965661712	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	12	NaN	1	-12.75	97	952	1.142223604	1.8	882	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	13	NaN	1	-6.95	82	944	2.481883731	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	14	NaN	0.375	-8.35	68	948	2.225313192	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	15	NaN	0.75	-7.75	91	947	1.049418744	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	16	NaN	0.5	-8.35	78	944	1.23270188	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	17	NaN	1	-3.35	92	937	1.176605349	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	18	NaN	1	-2.5	86	932	0.770422518	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	19	NaN	0.625	-1.1	80	932	0.519862322	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	20	NaN	1	-0.25	96	931	1.253641138	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	21	NaN	1	-0.55	96	923	0.564739546	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	22	NaN	0.962	0.3	91	930	1.523654164	0	0	4.43	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	23	NaN	0.625	-1.65	89	938	0.879642722	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	24	NaN	1	-1.1	97	934	0.619343186	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	25	NaN	0.538	-1.65	74	942	1.087613502	6.1	2989	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	26	NaN	0.75	-5	90	942	1.445131946	4.3	2107	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	27	NaN	1	-14.2	86	954	1.707712828	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	28	NaN	0.712	-17.75	81	957	0.841512592	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	29	NaN	1	-12.5	71	951	1.013550571	2	980	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	30	NaN	1	-7.5	92	946	1.211762622	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	3	31	NaN	0.962	-11.65	97	940	1.313486055	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	1	NaN	0.962	-11.65	92	938	1.072619959	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	2	NaN	0.912	-5.25	94	943	0.618599971	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	3	NaN	1	-4.15	96	953	1.502004005	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	4	NaN	1	-5.3	94	956	1.233477408	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	5	NaN	0.588	1.65	87	949	0.851982221	0	0	5.53	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	6	NaN	0.538	0.25	78	946	0.898320024	0	0	4.39	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	7	NaN	0.838	7.25	83	952	2.495326218	0	0	10.13	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	8	NaN	0	-1.95	89	958	3.263551407	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	9	NaN	0.75	-6.4	81	958	2.011396697	3	1470	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	10	NaN	0.75	-4.75	92	957	1.407712716	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	11	NaN	0.962	0.55	93	954	2.040543628	0	0	4.63	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	12	NaN	0.912	0	93	953	2.295627738	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	13	NaN	1	1.95	83	949	2.922448307	0	0	5.78	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	14	NaN	1	1.4	95	937	2.114606559	0	0	5.33	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	15	NaN	1	1.95	97	937	2.536493834	0	0	5.78	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	16	NaN	0.912	1.1	96	946	1.982960668	11.4	5586	5.08	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	17	NaN	1	-0.3	86	951	1.118246861	51.6	25284	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	18	NaN	1	0	94	951	1.139186119	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	19	NaN	0.962	0.55	94	941	3.63153948	0	0	4.63	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	20	NaN	0.588	-0.85	72	930	2.708531812	25.1	12299	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	21	NaN	0.162	0	53	936	1.558811437	0	0	0.00	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	22	NaN	1	2.5	94	923	0.842999021	22.4	10976	6.23	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	23	NaN	0.912	2.2	78	933	1.338949227	0.8	392	5.98	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	24	NaN	0.538	4.15	54	947	1.12871649	0	0	7.58	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	25	NaN	0.712	8.1	69	951	2.006161883	0	0	10.82	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	26	NaN	0.962	6.65	79	952	1.095045646	0	0	9.63	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	4	27	NaN	1	3.6	79	953	2.395864742	24.1	11809	7.13	0	0	0.00	0	0	0	8000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0
