"Location.ID","Sublocation","Station.ID","Date","Year","Time","Depth","End.Depth","Stratum","NO3","NO2","NH4","Susp.N","TDN","SRP","Susp.P","TDP","DIC","ELA.DIC","DOC","PC","chla","chla.hplc","Cl","SRSi","SO4","Conductivity","Na","K","Mg","Ca","Mn","TDFe","Fe2","Susp.Fe","pH.equil","pH.in.situ","Alkalinity","Org.acids","O2","H2S","TSS","Color","CH4","SO4.dnx","pH.rad","pCO2","Cl.dnx","DIC.pCO2","Analytical.ID","Sample.Note","Sample.Type","Field.Reference","Data.Set.ID"
227,"LA","CB",1974-07-02,74,NA,"0",NA,"EPI",1,NA,11,588,417,NA,43,11,NA,58,753,4900,55.7,NA,1.1,1.33,6.9,36,4.91,0.23,0.52,1.86,NA,0.08,NA,NA,NA,9.77,NA,NA,9.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K945","","LA","74K945","C01"
227,"LA","CB",1974-07-02,74,NA,"2",NA,"",1,NA,7,616,432,NA,40,10,NA,17,647,5150,84,NA,0.7,1.29,5.2,38,4.18,0.21,0.49,1.75,NA,0.06,NA,NA,NA,9.77,NA,NA,11.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K946","","LA","74K946","C01"
227,"LA","CB",1974-07-02,74,NA,"3",NA,"",45,NA,60,483,522,NA,27,6,NA,284,576,3190,70.8,NA,0.6,1.64,4.5,36,4.27,0.34,0.61,2.22,NA,0.06,NA,NA,NA,7,NA,NA,10.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K947","","LA","74K947","C01"
227,"LA","CB",1974-07-02,74,NA,"4",NA,"",2,NA,429,616,989,NA,80,13,NA,471,563,3780,129,NA,0.8,2,4.4,42,4.79,0.33,0.66,2.51,NA,0.11,NA,NA,NA,6.48,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K948","","LA","74K948","C01"
227,"LA","CB",1974-07-02,74,NA,"5",NA,"",1,NA,786,354,1272,NA,46,8,NA,799,569,2230,103,NA,0.6,2.37,4.1,49,5.12,0.43,0.7,2.83,NA,1.6,NA,NA,NA,6.45,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K949","","LA","74K949","C01"
227,"LA","CB",1974-07-02,74,NA,"6",NA,"",1,NA,1285,333,1760,NA,46,9,NA,959,594,2040,109,NA,0.5,2.61,3.4,61,5.19,0.46,0.76,3.14,NA,3.2,NA,NA,NA,6.48,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K950","","LA","74K950","C01"
227,"LA","CB",1974-07-02,74,NA,"7",NA,"",1,NA,1906,371,2597,NA,63,11,NA,1094,608,2230,96.9,NA,0.6,2.8,2.3,70,5.29,0.53,0.79,3.3,NA,4.95,NA,NA,NA,6.5,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K951","","LA","74K951","C01"
227,"LA","CB",1974-07-02,74,NA,"8",NA,"",1,NA,2784,455,3637,NA,79,13,NA,1335,928,2570,94.9,NA,0.6,2.98,1.8,82,5.38,0.6,0.83,3.31,NA,7.1,NA,NA,NA,6.44,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K952","","LA","74K952","C01"
227,"LA","CB",1974-07-02,74,NA,"9",NA,"",1,NA,3623,655,4450,NA,98,18,NA,1627,978,3570,111,NA,0.7,3.06,1.9,93,5.36,0.64,0.83,3.49,NA,8.15,NA,NA,NA,6.4,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K953","","LA","74K953","C01"
227,"LA","CB",1974-07-02,74,NA,"10",NA,"",2,NA,4222,718,5007,NA,112,22,NA,1753,879,3890,119,NA,0.7,3.17,2,97,5.41,0.69,0.85,3.75,NA,8.9,NA,NA,NA,6.39,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K954","","LA","74K954","C01"
227,"LA","CB",1974-07-04,74,NA,"4",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,"K1014","","LA","74K1014","C01"
227,"LA","CB",1974-07-04,74,NA,"5",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,"K1015","","LA","74K1015","C01"
227,"LA","CB",1974-07-04,74,NA,"6",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,"K1016","","LA","74K1016","C01"
227,"LA","CB",1974-07-04,74,NA,"7",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,"K1017","","LA","74K1017","C01"
227,"LA","CB",1974-07-04,74,NA,"8",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,"K1018","","LA","74K1018","C01"
227,"LA","CB",1974-07-04,74,NA,"9",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,"K1019","","LA","74K1019","C01"
227,"LA","CB",1974-07-04,74,NA,"10",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,"K1020","","LA","74K1020","C01"
227,"LA","CB",1974-07-16,74,NA,"0",NA,"",1,NA,11,224,489,NA,20,10,NA,175,1147,2030,13.8,NA,1,1.39,5.8,35,5.33,0.22,0.59,1.99,NA,0.12,NA,NA,NA,7.5,NA,NA,7.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1165","","LA","74K1165","C01"
227,"LA","CB",1974-07-16,74,NA,"0",NA,"EPI",1,NA,11,266,516,NA,24,11,NA,220,1187,1650,14.4,NA,0.6,1.39,5.2,38,5.5,0.24,0.63,2.11,NA,0.13,NA,NA,NA,6.96,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1166","","LA","74K1166","C01"
227,"LA","CB",1974-07-16,74,NA,"2",NA,"",1,NA,11,683,414,NA,53,8,NA,27,1160,5830,58,NA,0.4,1.38,5.2,34,4.33,0.19,0.59,1.87,NA,0.12,NA,NA,NA,9.3,NA,NA,7.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1167","","LA","74K1167","C01"
227,"LA","CB",1974-07-16,74,NA,"3",NA,"",1,NA,18,658,359,NA,42,7,NA,324,367,4840,72.5,NA,0.6,1.74,4.4,36,4.39,0.27,0.69,2.5,NA,0.1,NA,NA,NA,7.03,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1168","","LA","74K1168","C01"
227,"LA","CB",1974-07-16,74,NA,"4",NA,"",1,NA,429,518,951,NA,62,15,NA,599,804,3370,92.4,NA,0.8,2.11,4,42,4.75,0.34,0.77,2.89,NA,0.11,NA,NA,NA,6.36,NA,NA,4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1169","","LA","74K1169","C01"
227,"LA","CB",1974-07-16,74,NA,"5",NA,"",3,NA,778,354,1376,NA,43,9,NA,790,642,2220,99.4,NA,0.8,2.53,4.2,48,5.25,0.37,0.83,3.45,NA,1.07,NA,NA,NA,6.27,NA,NA,0.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,"K1170","","LA","74K1170","C01"
227,"LA","CB",1974-07-16,74,NA,"6",NA,"",24,NA,1370,284,2084,NA,43,10,NA,965,829,1940,103,NA,0.6,2.78,3,59,5.24,0.38,0.88,3.58,NA,3.47,NA,NA,NA,6.27,NA,NA,0.01,0.28,NA,NA,NA,NA,NA,NA,NA,NA,"K1171","","LA","74K1171","C01"
227,"LA","CB",1974-07-16,74,NA,"7",NA,"",28,NA,2125,347,2949,NA,59,13,NA,1168,859,2130,86.8,NA,0.6,3.01,1.8,70,5.29,0.43,0.94,4.13,NA,5.17,NA,NA,NA,6.27,NA,NA,0.01,0.86,NA,NA,NA,NA,NA,NA,NA,NA,"K1172","","LA","74K1172","C01"
227,"LA","CB",1974-07-16,74,NA,"8",NA,"",27,NA,2785,410,3717,NA,73,17,NA,1379,982,2710,99.1,NA,0.6,3.13,1.6,79,5.34,0.49,0.96,4.36,NA,6.41,NA,NA,NA,6.2,NA,NA,0.01,0.77,NA,NA,NA,NA,NA,NA,NA,NA,"K1173","","LA","74K1173","C01"
227,"LA","CB",1974-07-16,74,NA,"9",NA,"",27,NA,3394,550,4801,NA,68,22,NA,1579,367,3010,89.6,NA,0.8,3.29,2,88,5.41,0.55,0.98,4.4,NA,7.53,NA,NA,NA,6.23,NA,NA,0.01,0.78,NA,NA,NA,NA,NA,NA,NA,NA,"K1174","","LA","74K1174","C01"
227,"LA","CB",1974-07-16,74,NA,"10",NA,"",35,NA,3852,623,5309,NA,90,22,NA,1706,1007,3340,94.9,NA,0.6,3.35,1.6,94,5.44,0.58,0.99,4.53,NA,8.14,NA,NA,NA,6.19,NA,NA,0.01,0.75,NA,NA,NA,NA,NA,NA,NA,NA,"K1175","","LA","74K1175","C01"
227,"LA","CB",1974-07-30,74,NA,"0",NA,"",1,NA,9,221,490,NA,15,12,NA,219,663,2060,12.1,NA,0.6,1.25,5,38,5.74,0.25,0.67,2.07,NA,0.11,NA,NA,NA,6.79,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1372","","LA","74K1372","C01"
227,"LA","CB",1974-07-30,74,NA,"0",NA,"EPI",1,NA,7,231,464,NA,16,12,NA,219,663,1880,17,NA,0.8,1.24,5,37,5.74,0.27,0.65,1.99,NA,0.11,NA,NA,NA,7.07,NA,NA,9.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1373","","LA","74K1373","C01"
227,"LA","CB",1974-07-30,74,NA,"2",NA,"",1,NA,3,263,467,NA,16,12,NA,215,696,2050,16.2,NA,0.8,1.25,5.4,37,5.65,0.24,0.66,2.02,NA,0.11,NA,NA,NA,7.3,NA,NA,9.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1374","","LA","74K1374","C01"
227,"LA","CB",1974-07-30,74,NA,"3",NA,"",1,NA,13,371,474,NA,29,12,NA,162,696,2800,29.1,NA,0.6,1.4,5,33,4.96,0.26,0.63,1.98,NA,0.13,NA,NA,NA,8.12,NA,NA,11.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1375","","LA","74K1375","C01"
227,"LA","CB",1974-07-30,74,NA,"4",NA,"",1,NA,425,571,845,NA,57,12,NA,551,354,3860,82.9,NA,0.6,2,4.4,43,4.88,0.28,0.73,2.6,NA,0.1,NA,NA,NA,6.44,NA,NA,1.57,0.06,NA,NA,NA,NA,NA,NA,NA,NA,"K1376","","LA","74K1376","C01"
227,"LA","CB",1974-07-30,74,NA,"5",NA,"",1,NA,832,252,1342,NA,42,11,NA,785,578,1880,106,NA,0.6,2.37,4.2,48,5.23,0.36,0.83,3.08,NA,1.17,NA,NA,NA,6.2,NA,NA,0.06,0.06,NA,NA,NA,NA,NA,NA,NA,NA,"K1377","","LA","74K1377","C01"
227,"LA","CB",1974-07-30,74,NA,"6",NA,"",9,NA,1468,301,1855,NA,53,10,NA,1000,643,1870,137,NA,0.6,2.6,3.4,61,5.34,0.39,0.85,3.16,NA,3.21,NA,NA,NA,6.26,NA,NA,0.01,0.65,NA,NA,NA,NA,NA,NA,NA,NA,"K1378","","LA","74K1378","C01"
227,"LA","CB",1974-07-30,74,NA,"7",NA,"",12,NA,2106,371,2726,NA,72,12,NA,1079,617,1870,99.4,NA,0.6,2.78,1.8,68,5.29,0.44,0.91,3.51,NA,4.84,NA,NA,NA,6.31,NA,NA,0.01,0.94,NA,NA,NA,NA,NA,NA,NA,NA,"K1379","","LA","74K1379","C01"
227,"LA","CB",1974-07-30,74,NA,"8",NA,"",13,NA,2456,403,3417,NA,92,13,NA,1357,675,2200,95.8,NA,0.6,2.92,1.8,76,5.31,0.47,0.93,3.67,NA,5.96,NA,NA,NA,6.33,NA,NA,0.01,0.91,NA,NA,NA,NA,NA,NA,NA,NA,"K1380","","LA","74K1380","C01"
227,"LA","CB",1974-07-30,74,NA,"9",NA,"",15,NA,3554,557,4646,NA,95,19,NA,1597,716,3010,98.6,NA,0.6,3.09,1.8,88,5.42,0.54,0.95,3.82,NA,7.71,NA,NA,NA,6.21,NA,NA,0.01,0.76,NA,NA,NA,NA,NA,NA,NA,NA,"K1381","","LA","74K1381","C01"
227,"LA","CB",1974-07-30,74,NA,"10",NA,"",15,NA,4681,721,6015,NA,139,24,NA,1751,793,3740,110,NA,0.6,3.25,2,97,5.44,0.6,0.96,3.93,NA,8.99,NA,NA,NA,6.2,NA,NA,0.01,0.76,NA,NA,NA,NA,NA,NA,NA,NA,"K1382","","LA","74K1382","C01"
227,"LA","CB",1974-08-13,74,NA,"0",NA,"",1,NA,2,505,468,NA,32,10,NA,77,NA,4310,33.9,NA,0.6,1.17,5.6,51,6.14,0.22,0.58,1.82,NA,0.09,NA,NA,NA,9.06,NA,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1529","","LA","74K1529","C01"
227,"LA","CB",1974-08-13,74,NA,"0",NA,"EPI",1,NA,2,412,470,NA,32,10,NA,80,997,3700,52.9,NA,0.8,1.19,5.4,48,6.24,0.22,0.57,1.79,NA,0.09,NA,NA,NA,9.33,NA,NA,10.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1530","","LA","74K1530","C01"
227,"LA","CB",1974-08-13,74,NA,"2",NA,"",1,NA,10,446,487,NA,30,13,NA,100,895,3690,46.5,NA,0.6,1.52,5.6,50,6.16,0.22,0.58,1.81,NA,0.09,NA,NA,NA,9.3,NA,NA,9.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1531","","LA","74K1531","C01"
227,"LA","CB",1974-08-13,74,NA,"3",NA,"",1,NA,3,484,428,NA,36,9,NA,225,995,4130,83.7,NA,0.4,1.55,5,37,4.71,0.32,0.64,2.14,NA,0.09,NA,NA,NA,8.29,NA,NA,12.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1532","","LA","74K1532","C01"
227,"LA","CB",1974-08-13,74,NA,"4",NA,"",1,NA,270,862,713,NA,67,14,NA,586,802,5420,132,NA,0.4,1.96,6,43,4.81,0.32,0.72,2.39,NA,0.04,NA,NA,NA,6.84,NA,NA,0.98,0.06,NA,NA,NA,NA,NA,NA,NA,NA,"K1533","","LA","74K1533","C01"
227,"LA","CB",1974-08-13,74,NA,"5",NA,"",2,NA,929,332,1544,NA,42,8,NA,824,827,2320,124,NA,0.6,2.45,4.8,53,5.29,0.41,0.79,3.08,NA,1.18,NA,NA,NA,6.38,NA,NA,0.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,"K1534","","LA","74K1534","C01"
227,"LA","CB",1974-08-13,74,NA,"6",NA,"",21,NA,1404,381,2100,NA,65,10,NA,1000,723,2280,162,NA,0.6,2.71,3.8,66,5.31,0.43,0.82,3.14,NA,3.4,NA,NA,NA,6.35,NA,NA,0.01,0.54,NA,NA,NA,NA,NA,NA,NA,NA,"K1535","","LA","74K1535","C01"
227,"LA","CB",1974-08-13,74,NA,"7",NA,"",25,NA,2210,370,2860,NA,65,11,NA,1155,925,2010,116,NA,0.4,2.89,2.6,76,5.47,0.47,0.88,3.61,NA,4.79,NA,NA,NA,6.33,NA,NA,0.01,0.94,NA,NA,NA,NA,NA,NA,NA,NA,"K1536","","LA","74K1536","C01"
227,"LA","CB",1974-08-13,74,NA,"8",NA,"",28,NA,2550,450,3950,NA,93,14,NA,1344,1073,2670,117,NA,0.4,3.06,2.8,85,5.52,0.53,0.91,3.76,NA,6.49,NA,NA,NA,6.3,NA,NA,0.01,0.8,NA,NA,NA,NA,NA,NA,NA,NA,"K1537","","LA","74K1537","C01"
227,"LA","CB",1974-08-13,74,NA,"9",NA,"",30,NA,3800,664,5460,NA,146,17,NA,1641,1075,3530,115,NA,0.6,3.25,2.2,100,5.41,0.57,0.92,3.84,NA,7.87,NA,NA,NA,6.3,NA,NA,0.01,0.83,NA,NA,NA,NA,NA,NA,NA,NA,"K1538","","LA","74K1538","C01"
227,"LA","CB",1974-08-13,74,NA,"10",NA,"",33,NA,4580,820,6490,NA,180,20,NA,1775,1133,4410,128,NA,0.6,3.4,2.6,111,5.48,0.64,0.95,4.11,NA,9.01,NA,NA,NA,6.23,NA,NA,0.01,0.82,NA,NA,NA,NA,NA,NA,NA,NA,"K1539","","LA","74K1539","C01"
227,"LA","CB",1974-08-27,74,NA,"0",NA,"",23,NA,16,381,486,NA,27,8,NA,254,673,2400,24.7,NA,0.6,1.36,5,40,5.9,0.2,0.63,2.31,NA,0.07,NA,NA,NA,7.53,NA,NA,9.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1731","","LA","74K1731","C01"
227,"LA","CB",1974-08-27,74,NA,"0",NA,"EPI",27,NA,6,405,521,NA,28,9,NA,261,669,2740,29.6,NA,0.6,1.32,5,41,5.96,0.23,0.63,2.33,NA,0.07,NA,NA,NA,7.64,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1732","","LA","74K1732","C01"
227,"LA","CB",1974-08-27,74,NA,"2",NA,"",23,NA,9,429,476,NA,28,8,NA,261,670,2780,32.2,NA,0.6,1.32,7,40,5.87,0.22,0.62,2.29,NA,0.09,NA,NA,NA,7.64,NA,NA,9.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1733","","LA","74K1733","C01"
227,"LA","CB",1974-08-27,74,NA,"3",NA,"",26,NA,9,363,512,NA,28,8,NA,279,626,2320,28.6,NA,0.8,1.33,5.4,41,5.74,0.23,0.63,2.34,NA,0.07,NA,NA,NA,7.4,NA,NA,8.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1734","","LA","74K1734","C01"
227,"LA","CB",1974-08-27,74,NA,"4",NA,"",8,NA,12,650,450,NA,50,11,NA,560,605,4320,97.7,NA,0.6,1.91,4.6,39,4.69,0.31,0.72,2.25,NA,0.09,NA,NA,NA,6.47,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1735","","LA","74K1735","C01"
227,"LA","CB",1974-08-27,74,NA,"5",NA,"",9,NA,758,446,1113,NA,40,8,NA,786,623,2910,125,NA,0.8,2.41,3.8,50,5.16,0.37,0.77,2.43,NA,0.83,NA,NA,NA,6.48,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1736","","LA","74K1736","C01"
227,"LA","CB",1974-08-27,74,NA,"6",NA,"",16,NA,1495,436,2162,NA,78,13,NA,1020,571,2370,128,NA,1,2.74,2.8,68,5.21,0.41,0.82,3.79,NA,3.82,NA,NA,NA,6.54,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1737","","LA","74K1737","C01"
227,"LA","CB",1974-08-27,74,NA,"7",NA,"",18,NA,2180,356,2936,NA,83,12,NA,1239,682,2160,112,NA,0.8,2.89,2,78,5.24,0.47,0.86,4.09,NA,5.32,NA,NA,NA,6.59,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1738","","LA","74K1738","C01"
227,"LA","CB",1974-08-27,74,NA,"8",NA,"",27,NA,3428,522,4227,NA,111,19,NA,1511,749,2860,110,NA,0.6,3.14,1.8,93,5.28,0.56,0.9,4.34,NA,7.11,NA,NA,NA,6.55,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1739","","LA","74K1739","C01"
227,"LA","CB",1974-08-27,74,NA,"9",NA,"",22,NA,4148,488,5064,NA,148,21,NA,1670,677,2860,110,NA,0.8,3.3,1.8,102,5.36,0.6,0.92,4.46,NA,8.4,NA,NA,NA,6.53,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1740","","LA","74K1740","C01"
227,"LA","CB",1974-08-27,74,NA,"10",NA,"",21,NA,4816,782,5600,NA,160,22,NA,1885,NA,4250,121,NA,2.8,3.42,2.6,112,5.32,0.65,0.94,4.64,NA,9.37,NA,NA,NA,6.5,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1741","","LA","74K1741","C01"
227,"LA","CB",1974-09-03,74,NA,"0",NA,"EPI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1841","","LA","74K1841","C01"
227,"LA","CB",1974-09-10,74,NA,"0",NA,"",21,NA,16,394,479,NA,27,11,NA,181,625,2690,41.4,NA,1,1.33,4.6,40,5.94,0.24,0.61,2.26,NA,0.05,NA,NA,NA,9.31,NA,NA,9.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1897","","LA","74K1897","C01"
227,"LA","CB",1974-09-10,74,NA,"0",NA,"EPI",21,NA,15,439,518,NA,28,10,NA,180,648,3000,43.4,NA,1,1.33,4.4,43,5.92,0.22,0.61,2.26,NA,0.05,NA,NA,NA,9.35,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1898","","LA","74K1898","C01"
227,"LA","CB",1974-09-10,74,NA,"2",NA,"",27,NA,20,457,503,NA,30,11,NA,184,643,3000,41.7,NA,1,1.31,4.6,45,5.91,0.24,0.61,2.26,NA,0.06,NA,NA,NA,9.36,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1899","","LA","74K1899","C01"
227,"LA","CB",1974-09-10,74,NA,"3",NA,"",72,NA,29,304,491,NA,30,9,NA,253,629,2200,33.3,NA,1,1.32,4.4,42,5.88,0.26,0.62,2.29,NA,0.04,NA,NA,NA,7.9,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1900","","LA","74K1900","C01"
227,"LA","CB",1974-09-10,74,NA,"4",NA,"",36,NA,83,353,491,NA,37,8,NA,441,540,2230,32.6,NA,1,1.51,4.2,41,5.5,0.27,0.65,2.37,NA,0.06,NA,NA,NA,6.79,NA,NA,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1901","","LA","74K1901","C01"
227,"LA","CB",1974-09-10,74,NA,"5",NA,"",11,NA,904,377,1340,NA,52,8,NA,863,612,2500,107,NA,1,2.31,4,54,5.2,0.42,0.78,3.84,NA,1.09,NA,NA,NA,6.51,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1902","","LA","74K1902","C01"
227,"LA","CB",1974-09-10,74,NA,"6",NA,"",21,NA,1338,453,1890,NA,94,10,NA,1032,617,2710,167,NA,0.8,2.52,3.4,66,5.16,0.44,0.81,3.86,NA,3.26,NA,NA,NA,6.56,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1903","","LA","74K1903","C01"
227,"LA","CB",1974-09-10,74,NA,"7",NA,"",12,NA,2176,346,2740,NA,92,10,NA,1213,673,2160,121,NA,0.8,2.83,1.8,79,5.14,0.45,0.85,4.18,NA,4.98,NA,NA,NA,6.64,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1904","","LA","74K1904","C01"
227,"LA","CB",1974-09-10,74,NA,"8",NA,"",19,NA,2810,457,3370,NA,104,11,NA,1384,643,2640,115,NA,0.8,2.95,1.8,87,5.22,0.54,0.88,4.33,NA,6.11,NA,NA,NA,6.61,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1905","","LA","74K1905","C01"
227,"LA","CB",1974-09-10,74,NA,"9",NA,"",17,NA,3340,509,4170,NA,117,14,NA,1539,361,2750,123,NA,0.8,3.05,1.8,94,5.34,0.52,0.9,4.36,NA,7.16,NA,NA,NA,6.6,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1906","","LA","74K1906","C01"
227,"LA","CB",1974-09-10,74,NA,"10",NA,"",16,NA,4256,585,5040,NA,134,16,NA,1816,846,3560,139,NA,6.4,3.23,1.8,107,5.35,0.61,0.92,4.6,NA,8.57,NA,NA,NA,6.58,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K1907","","LA","74K1907","C01"
227,"LA","CB",1974-09-24,74,NA,"0",NA,"",45,NA,13,495,549,NA,33,9,NA,255,645,3330,35.7,NA,1.2,1.33,5,37,6,0.26,0.6,2.32,NA,0.04,NA,NA,NA,7.01,NA,NA,10.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2071","","LA","74K2071","C01"
227,"LA","CB",1974-09-24,74,NA,"0",NA,"EPI",44,NA,11,481,493,NA,34,9,NA,254,605,3120,33.9,NA,1,1.41,4.4,39,5.97,0.24,0.6,2.26,NA,0.03,NA,NA,NA,7.43,NA,NA,10.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2072","","LA","74K2072","C01"
227,"LA","CB",1974-09-24,74,NA,"2",NA,"",40,NA,14,429,471,NA,33,9,NA,233,564,2910,41.6,NA,1,1.38,4.2,39,5.94,0.22,0.6,2.3,NA,0.05,NA,NA,NA,7.58,NA,NA,10.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2073","","LA","74K2073","C01"
227,"LA","CB",1974-09-24,74,NA,"3",NA,"",51,NA,10,394,506,NA,31,9,NA,262,601,2670,46.3,NA,1,1.39,4.4,40,6,0.24,0.6,2.29,NA,0.04,NA,NA,NA,7.41,NA,NA,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2074","","LA","74K2074","C01"
227,"LA","CB",1974-09-24,74,NA,"4",NA,"",53,NA,25,446,523,NA,34,9,NA,286,631,2810,46.3,NA,0.8,1.41,4.4,40,5.97,0.24,0.61,2.34,NA,0.04,NA,NA,NA,7.39,NA,NA,9.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K2075","","LA","74K2075","C01"
227,"LA","CB",1974-09-24,74,NA,"5",NA,"",6,NA,881,488,1282,NA,101,10,NA,761,611,3250,63.8,NA,0.8,2.22,3.6,51,5.16,0.44,0.75,4.14,NA,0.9,NA,NA,NA,6.55,NA,NA,0.03,0.02,NA,NA,NA,NA,NA,NA,NA,NA,"K2076","","LA","74K2076","C01"
227,"LA","CB",1974-09-24,74,NA,"6",NA,"",12,NA,1725,381,2198,NA,91,13,NA,1090,718,2340,112,NA,0.8,2.68,2.2,69,5.22,0.56,0.81,4.17,NA,3.95,NA,NA,NA,6.6,NA,NA,0.01,0.56,NA,NA,NA,NA,NA,NA,NA,NA,"K2077","","LA","74K2077","C01"
227,"LA","CB",1974-09-24,74,NA,"7",NA,"",16,NA,2043,346,2826,NA,93,11,NA,1220,617,2320,91.8,NA,1,2.78,1.6,76,5.25,0.52,0.84,4.13,NA,4.78,NA,NA,NA,6.68,NA,NA,0.01,0.83,NA,NA,NA,NA,NA,NA,NA,NA,"K2078","","LA","74K2078","C01"
